id,segcode,bmp,emp,year
56575,001870,14.255,14.572,2011
56576,001870,14.572,17.44,2011
56577,001870,17.52,21.845,2011
56578,001870,21.845,29,2011
56579,001870,29,36,2011
56580,001870,36,36.31,2011
56581,001870,36.31,43,2011
56582,001870,43.11,43.7,2011
56583,001870,43.7,53.589,2011
56584,001880,0,2.8,2011
56585,001880,2.8,11.686,2011
56586,001890,0,0.186,2011
56587,001890,0.186,0.23,2011
56588,001890,0.23,1.724,2011
56589,001890,1.724,2.164,2011
56590,001900,1.491,1.68,2011
56591,001900,1.68,1.935,2011
56592,001900,1.935,2.602,2011
56593,001900,2.602,2.831,2011
56594,001900,2.831,3.14,2011
56595,001901,2.831,3.29,2011
56596,001902,0.186,0.275,2011
56597,001902,0.275,0.381,2011
56598,001910,10.13,10.43,2011
56599,001910,10.43,14.901,2011
56600,001910,14.901,15.78,2011
56601,001910,15.78,20.2,2011
56602,001910,20.2,20.5,2011
56603,001910,20.5,21.14,2011
56604,001910,21.14,23.44,2011
56605,001910,23.44,23.94,2011
56606,001910,23.94,26.29,2011
56607,001910,26.29,26.671,2011
56608,001910,26.671,26.938,2011
56609,001910,26.938,27.462,2011
56610,001910,27.462,30.61,2011
56611,001910,30.61,31.55,2011
56612,001910,31.55,33.83,2011
56613,001910,33.83,34.7,2011
56614,001910,34.7,34.959,2011
56615,001910,35.004,38.133,2011
56616,001910,38.133,38.4,2011
56617,001910,38.4,39.73,2011
56618,001910,39.73,43.3,2011
56619,001910,43.3,43.963,2011
56620,001910,43.963,44.2,2011
56621,001910,44.2,46.1,2011
56622,001910,46.1,46.6,2011
56623,001910,46.6,50,2011
56624,001910,50,50.382,2011
56625,001910,50.382,51.568,2011
56626,001910,51.568,53,2011
56627,001910,53,54,2011
56628,001910,54,54.5,2011
56629,001910,54.5,55,2011
56630,001910,55,65.043,2011
56631,001910,65.043,65.682,2011
56632,001910,65.682,66.22,2011
56633,001910,66.22,66.946,2011
56634,001910,66.975,70.1,2011
56635,001910,70.1,75.75,2011
56636,001910,75.75,81.67,2011
56637,001910,81.67,87.605,2011
56638,001910,87.605,90.04,2011
56639,001910,90.066,98,2011
56640,001910,98,106,2011
56641,001910,106,113.8,2011
56642,001910,113.8,114.393,2011
56643,001910,114.393,121.307,2011
56644,001910,121.307,128.229,2011
56645,001910,128.229,135.75,2011
56646,001910,135.75,143.5,2011
56647,001910,143.5,144,2011
56648,001910,144,151.4,2011
56649,001910,151.4,160.4,2011
56650,001910,160.4,169.74,2011
56651,001910,169.74,170.7,2011
56652,001910,170.7,171.44,2011
56653,001910,171.44,172.21,2011
56654,001910,172.21,174.107,2011
56655,001910,174.107,174.41,2011
56656,001920,36.787,42.752,2011
56657,001920,42.752,48.861,2011
56658,001920,49.28,50.537,2011
56659,001920,50.537,53.346,2011
56660,001930,0,1.4,2011
56661,001930,1.4,1.9,2011
56662,001930,1.9,3.3,2011
56663,001930,3.3,3.8,2011
56664,001930,3.8,5.5,2011
56665,001930,5.5,6,2011
56666,001930,6,8,2011
56667,001930,8,13,2011
56668,001930,13,18.37,2011
56669,001930,18.37,18.678,2011
56670,001930,18.678,22.45,2011
56671,001930,22.45,23.143,2011
56672,001930,23.143,25.256,2011
56673,001930,25.256,28.526,2011
56674,001930,28.526,28.845,2011
56675,001930,28.845,29.052,2011
56676,001930,29.052,29.334,2011
56677,001930,29.334,29.54,2011
56678,001930,29.54,34.118,2011
56679,001930,34.177,35.164,2011
56680,001930,35.164,42.54,2011
56681,001940,0.02,7.7,2011
56682,001940,7.7,15.41,2011
56683,001940,15.41,15.89,2011
56684,001940,15.89,23.25,2011
56685,001940,23.25,27,2011
56686,001940,27,30.819,2011
56687,001940,30.819,31.077,2011
56688,001950,0,0.394,2011
56689,001950,0.394,8,2011
56690,001950,8,8.78,2011
56691,001950,8.78,13.748,2011
56692,001950,13.748,23.065,2011
56693,001960,0,1.12,2011
56694,001960,1.12,6.6,2011
56695,001960,6.6,11,2011
56696,001960,11,11.257,2011
56697,001960,11.257,18.711,2011
56698,001960,18.711,24,2011
56699,001960,24,24.3,2011
56700,001960,24.3,25.406,2011
56701,001960,25.406,25.84,2011
56702,001960,25.84,26.39,2011
56703,001961,0.03,0.55,2011
56704,001961,0.55,0.824,2011
56705,001970,0,8.782,2011
56706,001970,8.782,16.782,2011
56707,001970,16.782,23,2011
56708,001970,23,29.174,2011
56709,001970,29.174,38,2011
56710,001970,38,46.69,2011
56711,001970,46.75,47.733,2011
56712,001970,47.733,48.96,2011
56713,001970,48.96,49.515,2011
56714,001980,0.06,6.02,2011
56715,001980,6.02,7.08,2011
56716,001980,7.08,10,2011
56717,001980,10,14,2011
56718,001980,14,21,2011
56719,001980,21,28.2,2011
56720,001980,28.2,28.79,2011
56721,001990,0,2.289,2011
56722,001990,2.289,2.65,2011
56723,001990,2.65,3.838,2011
56724,001990,3.838,6.37,2011
56725,001990,6.37,6.861,2011
56726,001990,6.861,11.1,2011
56727,001990,11.1,11.6,2011
56728,001990,11.6,15.818,2011
56729,001990,15.818,16.154,2011
56730,001990,47.303,47.46,2011
56731,001990,47.46,50.089,2011
56732,001990,50.089,51.67,2011
56733,001990,51.67,54,2011
56734,001990,54,56.488,2011
56735,001990,56.488,57.179,2011
56736,001990,63.27,65.996,2011
56737,001990,65.996,66.7,2011
56738,001990,66.7,70,2011
56739,001990,70,71,2011
56740,001990,71,80.7,2011
56741,001990,80.7,81.164,2011
56742,001990,81.164,82,2011
56743,001990,82.06,82.764,2011
56744,001990,82.764,86,2011
56745,001990,86,86.6,2011
56746,001990,86.6,91.1,2011
56747,001990,91.1,97.3,2011
56748,001990,97.3,101.474,2011
56749,001990,101.474,101.866,2011
56750,001990,101.866,104.5,2011
56751,001990,104.5,105.045,2011
56752,001990,105.045,106.866,2011
56753,001990,106.866,108,2011
56754,001990,108,113.8,2011
56755,001990,113.8,115.468,2011
56756,001990,115.468,116,2011
56757,001990,116,120.193,2011
56758,001990,120.193,120.9,2011
56759,001990,120.9,122.9,2011
56760,001990,122.9,131,2011
56761,001990,131,131.6,2011
56762,001990,131.6,132.937,2011
56763,001990,132.937,142.974,2011
56764,001990,142.974,143.409,2011
56765,001990,143.409,143.873,2011
56766,001990,143.873,144.43,2011
56767,001990,144.43,145,2011
56768,001990,145,145.56,2011
56769,001990,145.56,150.75,2011
56770,001990,150.75,156.052,2011
56771,002000,67.86,68.026,2011
56772,002005,11.233,11.98,2011
56773,002005,12,13.1,2011
56774,002005,13.1,16.5,2011
56775,002005,16.5,17.86,2011
56776,002005,17.86,18.004,2011
56777,002010,0,1.2,2011
56778,002010,1.2,1.664,2011
56779,002010,1.664,2.327,2011
56780,002010,2.327,7.35,2011
56781,002010,7.35,8.24,2011
56782,002010,8.24,14.419,2011
56783,002010,14.419,20,2011
56784,002010,20,26,2011
56785,002010,26,30.422,2011
56786,002010,30.422,30.65,2011
56787,002010,30.65,31.91,2011
56788,002010,31.91,39.5,2011
56789,002010,39.5,45,2011
56790,002010,45,47,2011
56791,002010,47,54.126,2011
56792,002030,0,1.989,2011
56793,002040,0,0.61,2011
56794,002040,21.53,25.9,2011
56795,002040,25.9,26.86,2011
56796,002040,26.86,27.94,2011
56797,002040,27.94,31.175,2011
56798,002040,50.08,51.057,2011
56799,002040,51.057,51.475,2011
56800,002040,51.475,51.87,2011
56801,002040,51.87,55.199,2011
56802,002040,55.199,55.943,2011
56803,002040,55.943,57.633,2011
56804,002040,57.633,57.935,2011
56805,002040,57.935,58.665,2011
56806,002040,58.665,59.356,2011
56807,002040,59.356,59.846,2011
56808,002040,59.846,60.166,2011
56809,002040,60.166,61.578,2011
56810,002040,61.578,61.797,2011
56811,002040,169.447,172.595,2011
56812,002040,172.595,173.396,2011
56813,002040,173.396,174.9,2011
56814,002040,174.9,176.3,2011
56815,002040,176.3,177.51,2011
56816,002040,177.51,180.65,2011
56817,002040,180.65,181.256,2011
56818,002040,181.256,184.17,2011
56819,002040,184.17,190.8,2011
56820,002040,190.8,192,2011
56821,002040,192,200.94,2011
56822,002040,200.94,202.02,2011
56823,002040,202.02,202.233,2011
56824,002040,202.233,209.7,2011
56825,002040,209.7,210.624,2011
56826,002040,210.624,211.483,2011
56827,002040,211.483,212.078,2011
56828,002040,212.078,212.84,2011
56829,002040,212.84,213.064,2011
56830,002040,213.064,215.633,2011
56831,002040,215.633,216.899,2011
56832,002040,216.899,216.925,2011
56833,002040,217.186,217.272,2011
56834,002040,217.272,218.586,2011
56835,002040,218.586,219.608,2011
56836,002040,219.608,220.018,2011
56837,002040,220.018,220.67,2011
56838,002040,220.67,221.04,2011
56839,002040,221.04,223.553,2011
56840,002040,223.553,223.91,2011
56841,002040,223.91,227.29,2011
56842,002040,227.29,227.539,2011
56843,002040,227.539,227.79,2011
56844,002040,227.79,235.92,2011
56845,002040,235.92,236.3,2011
56846,002040,236.3,240,2011
56847,002040,240,249.43,2011
56848,002040,249.43,256.716,2011
56849,002040,256.716,257.481,2011
56850,002040,257.481,258.86,2011
56851,002040,258.86,260.899,2011
56852,002040,260.899,261.754,2011
56853,002040,330.82,332.313,2011
56854,002040,332.313,333.665,2011
56855,002040,333.665,334.006,2011
56856,002040,334.006,335.391,2011
56857,002040,335.391,335.778,2011
56858,002040,359.493,360.704,2011
56859,002040,360.704,362.903,2011
56860,002040,362.937,365.268,2011
56861,002040,365.268,365.9,2011
56862,002040,365.9,369.2,2011
56863,002040,369.2,369.5,2011
56864,002040,369.5,371.497,2011
56865,002040,371.497,373.353,2011
56866,002040,373.353,378.39,2011
56867,002040,378.39,386,2011
56868,002040,386,387.02,2011
56869,002040,399.026,399.2,2011
56870,002040,399.2,404.55,2011
56871,002040,404.55,405.012,2011
56872,002040,405.012,405.41,2011
56873,002040,405.41,408.5,2011
56874,002040,408.5,409.7,2011
56875,002040,409.7,413,2011
56876,002040,413,414.7,2011
56877,002040,414.7,418,2011
56878,002040,418,419,2011
56879,002040,419,420,2011
56880,002040,420,423,2011
56881,002040,423,424.5,2011
56882,002040,424.5,429.471,2011
56883,002040,429.471,430.117,2011
56884,002040,430.117,431.825,2011
56885,002040,431.825,432.374,2011
56886,002040,432.374,433.6,2011
56887,002040,433.6,434.137,2011
56888,002040,434.137,435.281,2011
56889,002040,435.281,438.5,2011
56890,002040,438.5,441.6,2011
56891,002040,441.6,447.3,2011
56892,002040,447.3,449.3,2011
56893,002040,449.3,451.279,2011
56894,002040,451.279,452.009,2011
56895,002040,452.009,452.271,2011
56896,002040,452.271,452.91,2011
56897,002040,452.91,454,2011
56898,002040,454,455.481,2011
56899,002041,50.05,51.46,2011
56900,002042,57.64,58.67,2011
56901,002043,217.199,217.282,2011
56902,002043,217.282,218.572,2011
56903,002043,218.572,218.674,2011
56904,002047,0,0.3,2011
56905,002047,0.301,0.446,2011
56906,002050,0,4.56,2011
56907,002050,4.56,4.827,2011
56908,002050,9.07,10,2011
56909,002050,10,13.333,2011
56910,002050,13.333,14.28,2011
56911,002050,14.28,17.481,2011
56912,002050,17.481,18.27,2011
56913,002050,18.27,19,2011
56914,002050,19,19.915,2011
56915,002050,19.915,20.181,2011
56916,002050,20.181,20.54,2011
56917,002051,19.875,20.52,2011
56918,002052,19.68,19.875,2011
56919,002070,0,1.35,2011
56920,002070,1.35,1.578,2011
56921,002070,9.492,9.647,2011
56922,002070,9.647,16.53,2011
56923,002070,16.53,22.129,2011
56924,002070,24.84,25.439,2011
56925,002070,25.439,32.75,2011
56926,002070,32.75,40.116,2011
56927,002070,40.116,41.08,2011
56928,002070,41.08,42.587,2011
56929,002070,42.587,44.17,2011
56930,002070,44.17,44.38,2011
56931,002070,44.38,45.8,2011
56932,002070,45.8,46.828,2011
56933,002070,46.828,47.25,2011
56934,002070,49.829,50.05,2011
56935,002070,50.05,50.429,2011
56936,002070,50.429,51.96,2011
56937,002070,52.12,52.812,2011
56938,002070,95.308,95.467,2011
56939,002070,95.467,96.05,2011
56940,002070,96.05,103.837,2011
56941,002070,103.837,104.337,2011
56942,002070,104.337,105.94,2011
56943,002070,106,112.91,2011
56944,002070,112.98,118.75,2011
56945,002070,118.75,124.634,2011
56946,002070,124.634,131.25,2011
56947,002070,131.25,136.42,2011
56948,002070,136.42,138,2011
56949,002070,138,144.75,2011
56950,002070,144.75,151.5,2011
56951,002070,151.5,157.2,2011
56952,002070,157.2,164.1,2011
56953,002070,164.1,171,2011
56954,002070,171,178.1,2011
56955,002070,178.1,186.16,2011
56956,002070,186.16,186.978,2011
56957,002070,186.978,187.3,2011
56958,002070,187.3,191.165,2011
56959,002070,191.165,191.558,2011
56960,002070,191.558,193,2011
56961,002070,193,193.9,2011
56962,002070,193.9,194.83,2011
56963,002070,194.83,195.483,2011
56964,002070,195.53,196.039,2011
56965,002070,263.77,273.75,2011
56966,002070,273.75,282.83,2011
56967,002070,282.83,288.3,2011
56968,002070,288.3,294,2011
56969,002070,294,301.105,2011
56970,002070,301.105,301.35,2011
56971,002070,301.35,303.6,2011
56972,002070,303.6,305.4,2011
56973,002070,305.4,306.056,2011
56974,002070,306.056,306.514,2011
56975,002070,306.514,306.9,2011
56976,002070,307.45,307.695,2011
56977,002070,307.695,308.709,2011
56978,002070,308.709,310.635,2011
56979,002070,310.635,312.007,2011
56980,002070,312.007,312.847,2011
56981,002070,312.847,314,2011
56982,002070,314,320.08,2011
56983,002070,320.08,325.04,2011
56984,002070,325.04,326.28,2011
56985,002070,326.28,327.64,2011
56986,002070,327.64,331.427,2011
56987,002070,331.427,333.435,2011
56988,002070,333.435,336.85,2011
56989,002070,336.85,340.08,2011
56990,002070,340.08,343.35,2011
56991,002070,343.35,346.226,2011
56992,002070,346.226,348.082,2011
56993,002070,349,349.22,2011
56994,002070,349.22,353.05,2011
56995,002070,353.05,360.1,2011
56996,002070,360.1,360.343,2011
56997,002070,360.343,360.572,2011
56998,002070,360.572,361.06,2011
56999,002070,361.06,363.5,2011
57000,002070,363.5,365.923,2011
57001,002070,365.923,368.3,2011
57002,002070,368.3,369,2011
57003,002070,369,377.1,2011
57004,002070,377.1,378.412,2011
57005,002070,378.412,379.856,2011
57006,002070,379.856,382,2011
57007,002070,382,383.74,2011
57008,002070,383.74,385.74,2011
57009,002070,385.74,389.45,2011
57010,002070,389.45,390.9,2011
57011,002070,390.9,391.3,2011
57012,002070,391.3,392.2,2011
57013,002070,392.2,394.7,2011
57014,002070,394.7,395.1,2011
57015,002070,395.1,397.2,2011
57016,002070,397.2,399.5,2011
57017,002070,399.5,400.5,2011
57018,002070,400.5,401.5,2011
57019,002070,401.5,406.3,2011
57020,002073,2.27,2.751,2011
57021,002073,2.751,3.717,2011
57022,002075,320.86,321.092,2011
57023,002075,321.092,321.298,2011
57024,002075,321.298,321.589,2011
57025,002075,321.589,322.139,2011
57026,002075,322.139,322.544,2011
57027,002075,334.192,334.767,2011
57028,002075,334.767,335.853,2011
57029,002075,335.853,336.162,2011
57030,002075,336.162,336.362,2011
57031,002075,336.362,338,2011
57032,002075,338,339.759,2011
57033,002075,345.971,346.565,2011
57034,002075,346.632,347.863,2011
57035,002075,347.863,348.85,2011
57036,002130,0,5.5,2011
57037,002130,5.5,10.56,2011
57038,002130,10.56,10.771,2011
57039,002130,10.771,16.18,2011
57040,002130,19.33,19.78,2011
57041,002130,19.78,21.814,2011
57042,002140,0,0.209,2011
57043,002140,0.209,0.41,2011
57044,002140,8.252,8.467,2011
57045,002140,8.467,9.918,2011
57046,002140,9.918,14.5,2011
57047,002140,14.5,16.425,2011
57048,002140,16.425,17.325,2011
57049,002140,17.325,21.293,2011
57050,002140,21.293,21.92,2011
57051,002140,21.92,28,2011
57052,002140,28,34,2011
57053,002140,34,34.7,2011
57054,002140,34.7,38.97,2011
57055,002140,38.97,42,2011
57056,002140,42,49.25,2011
57057,002140,49.25,55.153,2011
57058,002140,55.153,58,2011
57059,002140,58,65.3,2011
57060,002140,65.3,72.697,2011
57061,002140,72.697,79,2011
57062,002140,79,85.5,2011
57063,002140,85.53,91.57,2011
57064,002140,91.57,97.5,2011
57065,002140,97.5,105.517,2011
57066,002140,105.517,111,2011
57067,002140,111,116.5,2011
57068,002140,116.5,122.4,2011
57069,002140,122.4,130.45,2011
57070,002140,130.45,130.6,2011
57071,002140,130.6,130.869,2011
57072,002141,0.41,0.788,2011
57073,002141,0.788,2.236,2011
57074,002141,2.236,3.58,2011
57075,002150,1.432,7.21,2011
57076,002150,7.21,9.278,2011
57077,002160,9.74,10.383,2011
57078,002160,10.383,12.025,2011
57079,002160,12.025,13.18,2011
57080,002160,13.18,14.172,2011
57081,002160,14.172,22.209,2011
57082,002160,22.209,24.25,2011
57083,002160,24.25,24.7,2011
57084,002160,24.7,26.78,2011
57085,002160,26.78,27.65,2011
57086,002160,27.65,27.725,2011
57087,002161,27.58,27.65,2011
57088,002170,0,5.7,2011
57089,002170,5.7,11.413,2011
57090,002170,11.413,19.89,2011
57091,002170,19.89,28.9,2011
57092,002170,28.9,33.71,2011
57093,002170,33.71,38.769,2011
57094,002170,38.769,47.7,2011
57095,002170,47.7,48.487,2011
57096,002170,48.487,54.56,2011
57097,002170,54.56,60,2011
57098,002170,60,68.3,2011
57099,002170,68.3,76.682,2011
57100,002170,76.682,84.6,2011
57101,002170,84.6,90.785,2011
57102,002170,90.785,92.089,2011
57103,002170,92.089,92.24,2011
57104,002170,93.538,94.255,2011
57105,002170,94.255,95.308,2011
57106,002180,0,1.17,2011
57107,002180,1.17,1.475,2011
57108,002180,1.475,6.8,2011
57109,002180,6.8,8.948,2011
57110,002190,0,6,2011
57111,002190,6,12,2011
57112,002190,12,19.775,2011
57113,002190,19.775,29,2011
57114,002190,29,36.7,2011
57115,002190,36.7,42,2011
57116,002190,42,52,2011
57117,002190,52,60,2011
57118,002190,60,68,2011
57119,002190,68,76.004,2011
57120,002190,82.68,82.9,2011
57121,002190,82.9,90.5,2011
57122,002190,90.5,98.64,2011
57123,002200,100,100.304,2011
57124,002200,100.304,101.212,2011
57125,002200,101.212,110.429,2011
57126,002200,110.429,110.721,2011
57127,002200,110.721,112.44,2011
57128,002200,112.44,116.767,2011
57129,002200,116.767,116.998,2011
57130,002200,118.951,120.482,2011
57131,002200,120.482,121.139,2011
57132,002200,121.139,125.674,2011
57133,002200,125.674,130.849,2011
57134,002200,130.849,134.526,2011
57135,002200,134.526,135.625,2011
57136,002200,135.625,137.423,2011
57137,002200,137.423,142.47,2011
57138,002201,0,0.232,2011
57139,002201,0.232,1.187,2011
57140,002202,116.998,118.951,2011
57141,002210,0.05,4.648,2011
57142,002210,4.648,5.068,2011
57143,002210,5.155,6.888,2011
57144,002210,6.888,7.349,2011
57145,002210,7.349,7.835,2011
57146,002220,0,0.387,2011
57147,002220,0.387,1.765,2011
57148,002220,1.765,2,2011
57149,002220,2,2.8,2011
57150,002220,2.8,5.5,2011
57151,002220,5.5,7.4,2011
57152,002220,7.4,9,2011
57153,002220,9,11,2011
57154,002220,11,16.256,2011
57155,002220,16.256,18.5,2011
57156,002220,18.5,20.3,2011
57157,002220,20.3,28,2011
57158,002220,28,29.117,2011
57159,002220,29.117,30,2011
57160,002220,30,35.5,2011
57161,002220,35.5,41.005,2011
57162,002220,41.005,41.498,2011
57163,002220,46.549,47.345,2011
57164,002220,47.345,48.5,2011
57165,002220,48.5,49.234,2011
57166,002220,49.234,49.455,2011
57167,002220,49.455,49.829,2011
57168,002220,49.829,50.135,2011
57169,002220,50.135,52.682,2011
57170,002220,52.682,54.25,2011
57171,002220,54.25,58.83,2011
57172,002220,58.83,66.05,2011
57173,002220,66.05,73.26,2011
57174,002220,73.26,73.659,2011
57175,002220,82.6,82.83,2011
57176,002220,82.83,90.58,2011
57177,002220,90.58,99.5,2011
57178,002220,99.5,108.47,2011
57179,002220,108.47,108.837,2011
57180,002220,108.837,109.185,2011
57181,002220,109.185,111.7,2011
57182,002220,111.7,112.091,2011
57183,002220,112.091,112.9,2011
57184,002220,112.9,113.5,2011
57185,002220,113.5,113.884,2011
57186,002220,113.884,114.454,2011
57187,002220,114.454,115.54,2011
57188,002220,115.54,121.95,2011
57189,002220,121.95,131.26,2011
57190,002220,131.26,137,2011
57191,002220,137,144.5,2011
57192,002220,144.5,152,2011
57193,002220,152,159.56,2011
57194,002220,159.56,160.382,2011
57195,002220,244.325,250.5,2011
57196,002220,250.5,256.464,2011
57197,002220,256.464,256.683,2011
57198,002220,256.683,257.196,2011
57199,002220,257.196,263,2011
57200,002220,263,268.66,2011
57201,002220,268.66,269.639,2011
57202,002220,269.639,273.896,2011
57203,002220,273.896,278,2011
57204,002220,278,286,2011
57205,002220,286,292.5,2011
57206,002220,292.5,299,2011
57207,002220,299,304.3,2011
57208,002220,304.3,304.675,2011
57209,002220,304.675,305.213,2011
57210,002220,305.213,310,2011
57211,002220,310,315.592,2011
57212,002220,315.592,316,2011
57213,002220,316,326,2011
57214,002220,326,331.5,2011
57215,002220,331.5,337,2011
57216,002220,337,337.623,2011
57217,002220,337.623,343,2011
57218,002220,343,343.629,2011
57219,002220,343.629,344.206,2011
