id,segcode,bmp,emp,direction,rutting,year
111611,001820,11.262,13.971,N,0.14,2001
111619,001850,0,1.291,N,0.2,2001
111609,001820,5.856,7.895,N,0.29,2001
111605,001820,1.132,3.566,N,0.12,2001
111617,001830,0,5.51,N,0.31,2001
111601,001810,0,2.76,N,0.15,2001
111606,001820,3.566,4.4,N,0.17,2001
111635,001870,1.334,1.609,N,0.18,2001
111627,001850,21.605,25.83,N,0.09,2001
111633,001870,0.307,0.726,N,0.16,2001
111634,001870,0.726,1.334,N,0.18,2001
111621,001850,2.25,4.332,N,0.17,2001
111622,001850,4.332,5.45,N,0.15,2001
111629,001860,0,3.63,N,0.05,2001
111638,001870,2.145,2.235,N,0.16,2001
111623,001850,5.45,9.888,N,0.14,2001
111632,001870,0,0.307,N,0.09,2001
111624,001850,9.888,17.157,N,0.24,2001
111628,001850,25.83,35.055,N,0.08,2001
111626,001850,20.286,21.605,N,0.11,2001
111636,001870,1.609,1.797,N,0.18,2001
111631,001860,7.3,13.522,N,0.12,2001
111637,001870,1.797,1.917,N,0.29,2001
111620,001850,1.291,2.25,N,0.26,2001
111630,001860,3.63,7.3,N,0.04,2001
111639,001870,2.235,2.429,N,0.11,2001
111625,001850,17.157,20.286,N,0.04,2001
111645,001870,10.63,14.061,N,0.18,2001
111643,001870,4.414,5.05,N,0.2,2001
111641,001870,2.73,3.28,N,0.15,2001
111642,001870,3.28,4.414,N,0.23,2001
111644,001870,5.05,10.63,N,0.17,2001
111658,001890,0,0.186,N,0.18,2001
111651,001870,26.317,36.31,N,0.06,2001
111648,001870,14.572,17.44,N,0.13,2001
111657,001880,2.723,11.686,N,0.05,2001
111659,001890,0.186,0.28,N,0.11,2001
111654,001870,43.7,48.685,N,0.08,2001
111652,001870,36.27,43,N,0.07,2001
111646,001870,14.061,14.273,N,0.19,2001
111655,001870,48.685,53.589,N,0.11,2001
111656,001880,0,2.723,N,0.11,2001
111653,001870,43.11,43.7,N,0.04,2001
111640,001870,2.429,2.73,N,0.41,2001
111649,001870,17.52,25.796,N,0.11,2001
111650,001870,25.796,26.317,N,0.13,2001
111647,001870,14.273,14.572,N,0.16,2001
111675,001910,21.14,23.44,N,0.22,2001
111660,001890,0.28,0.505,N,0.16,2001
111662,001900,1.491,1.768,N,0.32,2001
111679,001910,28.805,33.83,N,0.16,2001
111669,001910,10.13,11.107,N,0.16,2001
111668,001902,0.275,0.381,N,0.13,2001
111673,001910,19.36,20.2,N,0.2,2001
111665,001900,2.831,3.14,N,0.32,2001
111664,001900,2.403,2.831,N,0.21,2001
111661,001890,0.505,2.185,N,0.31,2001
111672,001910,19.06,19.36,N,0.12,2001
111667,001902,0.186,0.275,N,0.21,2001
111670,001910,11.107,15.541,N,0.19,2001
111666,001901,2.831,3.29,N,0.26,2001
111671,001910,15.541,19.06,N,0.23,2001
111676,001910,23.44,23.94,N,0.25,2001
111678,001910,26.938,28.805,N,0.22,2001
111677,001910,23.94,26.938,N,0.2,2001
111674,001910,20.2,21.14,N,0.36,2001
111663,001900,1.768,2.403,N,0.17,2001
111684,001910,39.73,40.663,N,0.12,2001
111681,001910,34.7,34.959,N,0.1,2001
111687,001910,43.225,43.963,N,0.18,2001
111699,001910,81.673,87.605,N,0.16,2001
111680,001910,33.83,34.7,N,0.17,2001
111683,001910,38.133,39.73,N,0.25,2001
111695,001910,66.615,66.789,N,0.14,2001
111697,001910,66.975,73.472,N,0.21,2001
111696,001910,66.789,66.946,N,0.09,2001
111691,001910,51.568,60.942,N,0.18,2001
111682,001910,35.004,38.133,N,0.14,2001
111698,001910,73.472,81.673,N,0.2,2001
111685,001910,40.663,42.5,N,0.35,2001
111694,001910,66.22,66.615,N,0.29,2001
111686,001910,42.5,43.225,N,0.12,2001
111693,001910,65.871,66.22,N,0.31,2001
111689,001910,49.826,50.6,N,0.17,2001
111692,001910,60.942,65.871,N,0.17,2001
111688,001910,43.963,49.826,N,0.16,2001
111690,001910,50.6,51.568,N,0.21,2001
111710,001910,151.4,155.775,N,0.13,2001
111711,001910,155.775,161.78,N,0.16,2001
111715,001920,49.455,49.952,N,0.18,2001
111716,001920,49.952,50.886,N,0.1,2001
111704,001910,111.433,117.61,N,0.1,2001
111714,001920,49.28,49.455,N,0.07,2001
111707,001910,128.23,136.346,N,0.16,2001
111712,001910,161.78,167.927,N,0.2,2001
111702,001910,96.87,103.932,N,0.14,2001
111706,001910,122.657,128.23,N,0.15,2001
111700,001910,87.605,90.04,N,0.13,2001
111718,001920,53.016,53.346,N,0.05,2001
111709,001910,144.745,151.4,N,0.15,2001
111708,001910,136.346,144.745,N,0.15,2001
111717,001920,50.886,53.016,N,0.06,2001
111713,001910,167.927,174.415,N,0.16,2001
111719,001930,0,2.75,N,0.16,2001
111703,001910,103.932,111.433,N,0.14,2001
111701,001910,90.066,96.87,N,0.2,2001
111705,001910,117.61,122.657,N,0.08,2001
111739,001940,18.036,19.9,N,0.26,2001
111721,001930,4.1,6.444,N,0.13,2001
111730,001930,34.177,35.164,N,0.05,2001
111734,001940,6.453,13.618,N,0.04,2001
111720,001930,2.75,4.1,N,0.14,2001
111736,001940,15.117,15.348,N,0.1,2001
111723,001930,7.9,12.794,N,0.13,2001
111724,001930,12.794,17.667,N,0.13,2001
111722,001930,6.444,7.9,N,0.12,2001
111738,001940,15.886,18.036,N,0.27,2001
111729,001930,29.54,34.118,N,0.04,2001
111732,001940,0.02,0.308,N,0.11,2001
111737,001940,15.348,15.886,N,0.24,2001
111726,001930,18.678,23.143,N,0.12,2001
111735,001940,13.618,15.117,N,0.04,2001
111725,001930,17.667,18.678,N,0.26,2001
111733,001940,0.308,6.453,N,0.04,2001
111728,001930,29.334,29.54,N,0.14,2001
111727,001930,23.143,29.334,N,0.19,2001
111731,001930,35.164,42.54,N,0.21,2001
111756,001950,22.199,22.813,N,0.2,2001
111745,001940,30.819,30.952,N,0.2,2001
111757,001950,22.813,23.065,N,0.28,2001
111743,001940,26.925,30.357,N,0.24,2001
111759,001960,0.323,0.778,N,0.21,2001
111755,001950,20.563,22.199,N,0.21,2001
111751,001950,7.086,8,N,0.24,2001
111749,001950,3.786,5.573,N,0.13,2001
111750,001950,5.573,7.086,N,0.17,2001
111746,001940,30.952,31.077,N,0.21,2001
111748,001950,0.456,3.786,N,0.14,2001
111740,001940,19.9,21.05,N,0.22,2001
111741,001940,21.05,23.788,N,0.16,2001
111758,001960,0,0.323,N,0.27,2001
111744,001940,30.357,30.819,N,0.25,2001
111752,001950,8,8.78,N,0.16,2001
111754,001950,13.748,20.563,N,0.18,2001
111742,001940,23.788,26.925,N,0.23,2001
111753,001950,8.78,13.748,N,0.19,2001
111747,001950,0,0.456,N,0.2,2001
111779,001970,46.75,48.96,N,0.19,2001
111761,001960,1.12,6.605,N,0.21,2001
111768,001960,25.493,25.512,N,0.17,2001
111762,001960,6.605,11.249,N,0.12,2001
111765,001960,22.096,22.473,N,0.21,2001
111773,001970,8.7,16.782,N,0.16,2001
111777,001970,35.607,41.025,N,0.14,2001
111778,001970,41.025,46.69,N,0.13,2001
111774,001970,16.782,23.015,N,0.08,2001
111772,001970,0,8.7,N,0.08,2001
111775,001970,23.015,30.052,N,0.13,2001
111763,001960,11.249,15.102,N,0.11,2001
111766,001960,22.473,25.406,N,0.18,2001
111776,001970,30.052,35.607,N,0.08,2001
111770,001960,25.84,26.39,N,0.17,2001
111769,001960,25.512,25.84,N,0.15,2001
111760,001960,0.778,1.12,N,0.14,2001
111771,001961,0.03,0.824,N,0.19,2001
111767,001960,25.406,25.493,N,0.18,2001
111764,001960,15.102,22.096,N,0.1,2001
111784,001980,13.32,21.365,N,0.04,2001
111783,001980,7.08,13.32,N,0.04,2001
111792,001990,3.838,6.37,N,0.27,2001
111791,001990,2.65,3.838,N,0.15,2001
111782,001980,6.02,7.08,N,0.05,2001
111798,001990,18.529,19.308,A,0.21,2001
111794,001990,11.621,15.117,N,0.37,2001
111787,001980,28.501,28.79,N,0.11,2001
111795,001990,15.117,15.818,N,0.3,2001
111799,001990,47.303,47.46,N,0.15,2001
111796,001990,15.818,16.18,N,0.32,2001
111788,001990,0,1.648,N,0.19,2001
111786,001980,28.2,28.501,N,0.17,2001
111781,001980,0.06,6.02,N,0.05,2001
111789,001990,1.648,2.289,N,0.14,2001
111780,001970,48.96,49.515,N,0.12,2001
111790,001990,2.289,2.65,N,0.13,2001
111793,001990,6.37,11.621,N,0.13,2001
125407,002040,192,200.94,N,0.12,2012
111797,001990,18.148,18.529,N,0.12,2001
111785,001980,21.365,28.2,N,0.04,2001
111815,001990,101.89,108.152,N,0.26,2001
111802,001990,51.672,53.99,N,0.09,2001
111818,001990,115.106,115.471,N,0.21,2001
111807,001990,66.7,72.505,N,0.1,2001
111800,001990,47.46,50.2,N,0.08,2001
111806,001990,64.656,66.7,N,0.21,2001
111804,001990,56.488,57.179,N,0.08,2001
111819,001990,115.471,116,N,0.14,2001
111801,001990,50.2,51.672,N,0.07,2001
111809,001990,80.699,82,N,0.1,2001
111817,001990,114.234,115.106,N,0.14,2001
111808,001990,72.505,80.699,N,0.09,2001
111812,001990,91.1,94.85,N,0.08,2001
111803,001990,53.99,56.488,N,0.11,2001
111805,001990,63.27,64.656,N,0.21,2001
111811,001990,84.389,91.1,N,0.26,2001
111816,001990,108.152,114.234,N,0.32,2001
111810,001990,82.06,84.389,N,0.29,2001
111814,001990,97.3,101.89,N,0.26,2001
111813,001990,94.85,97.3,N,0.08,2001
111827,001990,143.921,144.117,N,0.11,2001
111820,001990,116,122.9,N,0.1,2001
111834,001990,153.425,156.052,N,0.05,2001
111826,001990,142.974,143.921,N,0.19,2001
111830,001990,145.647,147.021,N,0.1,2001
111832,001990,147.307,149.997,N,0.09,2001
111839,002005,13.075,13.325,N,0.22,2001
111831,001990,147.021,147.307,N,0.11,2001
111823,001990,130.056,131.399,N,0.15,2001
111835,002000,67.86,68.026,N,0.2,2001
111824,001990,131.399,142.796,N,0.28,2001
111822,001990,126,130.056,N,0.11,2001
111838,002005,12.325,13.075,N,0.26,2001
111837,002005,12,12.325,N,0.39,2001
111821,001990,122.9,126,N,0.11,2001
111829,001990,145.57,145.647,N,0.04,2001
111833,001990,149.997,153.425,N,0.05,2001
111825,001990,142.796,142.974,N,0.16,2001
111828,001990,144.117,145.57,N,0.27,2001
111836,002005,11.233,11.98,N,0.12,2001
111849,002010,2.327,3.94,N,0.26,2001
111846,002010,1.2,1.664,N,0.09,2001
111843,002005,17.994,18.004,N,0.13,2001
111856,002010,26,30.422,N,0.04,2001
111857,002010,30.422,30.653,N,0.15,2001
111853,002010,11.337,14.419,N,0.2,2001
111854,002010,14.419,18.041,N,0.15,2001
111850,002010,3.94,4.48,N,0.37,2001
111845,002010,0.233,1.2,N,0.12,2001
111847,002010,1.664,2.039,N,0.14,2001
111851,002010,4.48,5.67,N,0.28,2001
111842,002005,17.86,17.994,N,0.14,2001
111855,002010,18.041,26,N,0.1,2001
111844,002010,0,0.233,N,0.09,2001
111848,002010,2.039,2.327,N,0.12,2001
111858,002010,30.653,31.283,N,0.15,2001
111841,002005,16.65,17.86,N,0.19,2001
111852,002010,5.67,11.337,N,0.21,2001
111859,002010,31.283,31.844,N,0.16,2001
111840,002005,13.325,16.65,N,0.22,2001
111861,002010,33.662,35.09,N,0.25,2001
111868,002030,0,1.989,N,0.18,2001
111864,002010,43.802,45.014,N,0.2,2001
111873,002040,26.207,26.516,N,0.23,2001
111866,002010,49.534,54.04,N,0.19,2001
111876,002040,27.925,31.175,N,0.16,2001
111862,002010,35.09,39,N,0.22,2001
111879,002040,51.057,51.475,N,0.35,2001
111875,002040,26.86,27.925,N,0.2,2001
111877,002040,50.08,50.664,N,0.48,2001
111869,002040,0,0.61,N,0.33,2001
111874,002040,26.516,26.86,N,0.28,2001
111878,002040,50.664,51.057,N,0.52,2001
111871,002040,22.548,25.904,N,0.3,2001
111865,002010,45.014,49.534,N,0.22,2001
111863,002010,39,43.802,N,0.19,2001
111867,002010,54.04,54.126,N,0.16,2001
111860,002010,31.844,33.662,N,0.22,2001
111872,002040,25.904,26.207,N,0.38,2001
111870,002040,21.53,22.548,N,0.32,2001
111889,002040,57.935,58.386,N,0.07,2001
111894,002040,59.846,60.166,N,0.08,2001
111885,002040,55.755,55.942,N,0.19,2001
111893,002040,59.356,59.846,A,0.04,2001
111886,002040,55.942,56.919,N,0.23,2001
111891,002040,58.67,58.988,N,0.25,2001
111882,002040,53.002,55.199,N,0.1,2001
111897,002040,61.012,61.797,N,0.2,2001
111892,002040,58.988,59.356,N,0.15,2001
111899,002040,171.55,172.604,N,0.52,2001
111896,002040,60.568,61.012,N,0.38,2001
111884,002040,55.64,55.755,N,0.14,2001
111887,002040,56.919,57.633,N,0.26,2001
111890,002040,58.386,58.67,N,0.09,2001
111888,002040,57.633,57.935,N,0.24,2001
111883,002040,55.199,55.64,N,0.08,2001
111898,002040,169.447,171.55,N,0.19,2001
111881,002040,51.868,53.002,N,0.12,2001
111895,002040,60.166,60.568,N,0.22,2001
111880,002040,51.475,51.868,N,0.25,2001
111913,002040,201.639,201.994,N,0.29,2001
111918,002040,210.086,210.625,N,0.11,2001
111907,002040,185.419,191.2,N,0.18,2001
111910,002040,193.3,196.3,N,0.13,2001
111908,002040,191.2,192.24,N,0.1,2001
111916,002040,202.446,204.692,N,0.14,2001
111911,002040,196.3,200.815,N,0.11,2001
111912,002040,200.815,201.639,N,0.43,2001
111903,002040,177.51,180.65,N,0.04,2001
111914,002040,201.994,202.233,N,0.34,2001
111905,002040,181.256,184.17,N,0.06,2001
111915,002040,202.233,202.446,N,0.4,2001
111906,002040,184.17,185.419,N,0.18,2001
111919,002040,210.625,211.48,N,0.07,2001
111900,002040,172.604,174.9,N,0.16,2001
111901,002040,174.9,176.3,N,0.16,2001
111909,002040,192.24,193.3,N,0.04,2001
111902,002040,176.3,177.51,N,0.11,2001
111904,002040,180.65,181.256,N,0.2,2001
111917,002040,204.692,210.086,N,0.14,2001
111927,002040,216.94,216.95,N,0.07,2001
111929,002040,217.314,218.197,N,0.09,2001
111921,002040,212.094,213.064,N,0.1,2001
111933,002040,219.676,220.668,A,0.35,2001
111926,002040,216.435,216.94,N,0.12,2001
111936,002040,223.91,224.488,N,0.2,2001
111920,002040,211.48,212.094,N,0.09,2001
111930,002040,218.197,218.57,N,0.17,2001
111938,002040,227.294,227.79,N,0.43,2001
111937,002040,224.488,227.294,N,0.19,2001
111922,002040,213.064,215.346,N,0.09,2001
111928,002040,217.21,217.314,N,0.07,2001
111923,002040,215.346,215.6,N,0.04,2001
111934,002040,220.668,223.553,N,0.2,2001
111925,002040,215.633,216.435,N,0.09,2001
111924,002040,215.6,215.633,N,0.04,2001
111935,002040,223.553,223.91,N,0.03,2001
111932,002040,218.674,219.676,N,0.5,2001
111931,002040,218.57,218.674,N,0.14,2001
111939,002040,227.79,231.156,N,0.37,2001
111953,002040,258.9,259.492,N,0.17,2001
111946,002040,249.43,252.422,N,0.22,2001
111943,002040,240,241.842,N,0.03,2001
111944,002040,241.842,243.7,N,0.04,2001
111955,002040,259.798,260.899,N,0.15,2001
111959,002040,333.17,333.665,N,0.08,2001
111956,002040,260.899,261.84,A,0.23,2001
111941,002040,233.89,236.3,N,0.31,2001
111954,002040,259.492,259.798,N,0.08,2001
111940,002040,231.156,233.89,N,0.43,2001
111958,002040,331.681,333.17,N,0.15,2001
111942,002040,236.3,240,N,0.24,2001
111945,002040,243.7,249.43,N,0.06,2001
111951,002040,258.038,258.404,N,0.29,2001
111948,002040,255.442,256.716,N,0.25,2001
111952,002040,258.404,258.9,N,0.19,2001
111949,002040,256.716,257.538,N,0.14,2001
111947,002040,252.422,255.442,N,0.27,2001
111957,002040,330.82,331.681,A,0.07,2001
111950,002040,257.538,258.038,N,0.14,2001
111968,002040,373.353,375.827,N,0.19,2001
111964,002040,359.493,360.704,N,0.06,2001
111973,002040,404.366,405.05,N,0.12,2001
111963,002040,335.391,335.778,A,0.23,2001
111971,002040,398.98,399.2,N,0.13,2001
111972,002040,399.2,404.366,N,0.25,2001
111978,002040,413,414.7,N,0.16,2001
111975,002040,405.496,406.48,N,0.2,2001
111960,002040,333.665,334.006,N,0.08,2001
111966,002040,365.268,371.497,N,0.14,2001
111977,002040,406.786,413,N,0.18,2001
111965,002040,360.704,365.268,N,0.04,2001
111967,002040,371.497,373.353,N,0.19,2001
111970,002040,378.39,387.02,N,0.26,2001
111961,002040,334.006,334.767,A,0.1,2001
111974,002040,405.05,405.496,N,0.26,2001
111976,002040,406.48,406.786,N,0.16,2001
111979,002040,414.7,421.7,N,0.22,2001
111969,002040,375.827,378.39,N,0.14,2001
111962,002040,334.767,335.391,A,0.07,2001
111993,002043,217.199,217.282,N,0.21,2001
111980,002040,421.7,424.5,N,0.18,2001
111995,002043,217.594,217.948,N,0.08,2001
111994,002043,217.282,217.594,N,0.11,2001
111986,002040,447.277,449.32,N,0.06,2001
111987,002040,449.32,453.7,N,0.05,2001
111982,002040,430,434.137,N,0.2,2001
111991,002042,57.64,57.904,N,0.15,2001
111999,002047,0.301,0.446,N,0.25,2001
111988,002040,453.7,455.481,N,0.05,2001
111996,002043,217.948,218.298,N,0.14,2001
111984,002040,435.281,441.648,N,0.43,2001
111990,002041,50.851,51.46,N,0.2,2001
111998,002047,0,0.3,N,0.25,2001
111985,002040,441.648,447.277,N,0.12,2001
111983,002040,434.137,435.281,N,0.24,2001
111992,002042,57.904,58.67,N,0.08,2001
111997,002043,218.298,218.674,N,0.12,2001
111989,002041,50.05,50.851,N,0.29,2001
111981,002040,424.5,430,N,0.09,2001
112010,002050,20.181,20.54,N,0.18,2001
112005,002050,14.28,14.6,N,0.07,2001
112013,002070,0,1.35,N,0.14,2001
112012,002052,19.68,19.875,N,0.14,2001
112001,002050,3.976,4.555,N,0.18,2001
112011,002051,19.875,20.52,N,0.11,2001
112017,002070,16.536,22.129,N,0.08,2001
112019,002070,24.94,25.439,N,0.2,2001
112014,002070,1.35,1.578,N,0.2,2001
112000,002050,0,3.976,N,0.14,2001
112015,002070,9.64,15.968,N,0.15,2001
112002,002050,4.555,4.827,N,0.05,2001
112007,002050,17.481,18.795,N,0.31,2001
112018,002070,24.805,24.94,N,0.21,2001
112003,002050,9.07,13.4,N,0.17,2001
112006,002050,14.6,17.481,N,0.1,2001
112009,002050,19.915,20.181,N,0.26,2001
112004,002050,13.4,14.28,N,0.06,2001
112008,002050,18.795,19.915,N,0.28,2001
112016,002070,15.968,16.536,N,0.07,2001
112024,002070,40.229,41.23,N,0.15,2001
112030,002070,46.768,47.25,N,0.18,2001
112020,002070,25.439,29.252,N,0.21,2001
112037,002070,99.376,103.25,N,0.2,2001
112027,002070,44.468,45.798,N,0.26,2001
112021,002070,29.252,32.26,N,0.35,2001
112025,002070,41.23,42.5,N,0.17,2001
112026,002070,42.5,44.468,N,0.13,2001
112023,002070,40.116,40.229,N,0.15,2001
112034,002070,52.12,52.812,A,0.2,2001
112022,002070,32.26,40.116,N,0.14,2001
112035,002070,95.308,96.268,N,0.2,2001
112032,002070,50.339,50.837,A,0.45,2001
112036,002070,96.268,99.376,N,0.17,2001
112039,002070,106,112.91,N,0.11,2001
112038,002070,103.25,105.94,N,0.32,2001
112028,002070,45.798,46.169,N,0.51,2001
112029,002070,46.169,46.768,N,0.38,2001
112033,002070,50.837,51.96,A,0.32,2001
112031,002070,49.829,50.339,A,0.24,2001
112052,002070,178.095,186.31,N,0.22,2001
112041,002070,118.019,122.68,N,0.2,2001
112054,002070,191.558,194.83,N,0.12,2001
112042,002070,122.68,124.634,N,0.24,2001
112057,002070,263.77,267.426,N,0.28,2001
112056,002070,195.53,196.039,N,0.17,2001
112048,002070,151.5,157.2,N,0.06,2001
112058,002070,267.426,276.044,N,0.21,2001
112047,002070,144.47,151.5,N,0.12,2001
112043,002070,124.634,129.797,N,0.27,2001
112040,002070,112.98,118.019,N,0.28,2001
112051,002070,171.079,178.095,N,0.15,2001
112049,002070,157.2,165.119,N,0.15,2001
112055,002070,194.83,195.483,N,0.1,2001
112053,002070,186.31,191.558,N,0.33,2001
112046,002070,138.6,144.47,N,0.11,2001
112044,002070,129.797,136.429,N,0.19,2001
112050,002070,165.119,171.079,N,0.19,2001
112045,002070,136.429,138.6,N,0.28,2001
112059,002070,276.044,282.837,N,0.17,2001
112069,002070,305.566,306.056,N,0.03,2001
112062,002070,288.7,291,N,0.06,2001
112067,002070,303.6,305.011,N,0.09,2001
112063,002070,291,294,N,0.05,2001
112064,002070,294,301.105,N,0.11,2001
112071,002070,306.514,306.9,N,0.13,2001
112073,002070,307.695,308.442,A,0.1,2001
112068,002070,305.011,305.566,N,0.13,2001
112076,002070,311.9,317.922,A,0.26,2001
112079,002070,321.092,322.052,A,0.09,2001
112070,002070,306.056,306.514,N,0.26,2001
112075,002070,309.134,311.9,A,0.17,2001
112074,002070,308.442,309.134,A,0.16,2001
112061,002070,284,288.7,N,0.07,2001
112072,002070,307.45,307.695,N,1.23,2001
112065,002070,301.105,301.35,N,0.06,2001
112078,002070,320.088,321.092,A,0.19,2001
112077,002070,317.922,320.088,A,0.21,2001
112066,002070,301.35,303.6,N,0.13,2001
112060,002070,282.837,284,N,0.07,2001
112088,002070,335.361,336.859,A,0.04,2001
112094,002070,343.35,344.308,A,0.05,2001
112098,002070,349,352.938,A,0.29,2001
112080,002070,322.052,325.86,A,0.05,2001
112083,002070,327.64,331.427,A,0.03,2001
112092,002070,338.927,340.08,A,0.04,2001
112097,002070,345.833,348.082,A,0.05,2001
112095,002070,344.308,345.357,A,0.05,2001
112089,002070,336.859,338.165,A,0.04,2001
112096,002070,345.357,345.833,A,0.03,2001
112085,002070,333.435,334.438,A,0.04,2001
112099,002070,352.938,360.343,N,0.24,2001
112081,002070,325.86,326.274,A,0.04,2001
112084,002070,331.427,333.435,A,0.03,2001
112086,002070,334.438,334.984,A,0.03,2001
112082,002070,326.274,327.64,A,0.05,2001
112091,002070,338.332,338.927,A,0.06,2001
112087,002070,334.984,335.361,A,0.04,2001
112090,002070,338.165,338.332,A,0.04,2001
112093,002070,340.08,343.35,A,0.16,2001
112106,002070,369,374.2,N,0.08,2001
112119,002075,321.092,321.372,N,0.1,2001
112105,002070,364.957,369,N,0.09,2001
112114,002070,402.27,406.3,N,0.09,2001
112112,002070,394.7,398.6,N,0.15,2001
112103,002070,361.063,363.5,N,0.05,2001
112113,002070,398.6,402.27,N,0.16,2001
112102,002070,360.856,361.063,N,0.08,2001
112117,002073,3.294,3.717,N,0.11,2001
112118,002075,320.86,321.092,N,0.07,2001
112109,002070,378.412,379.856,N,0.2,2001
112104,002070,363.5,364.957,N,0.08,2001
112111,002070,390.7,394.7,N,0.27,2001
112110,002070,379.856,390.7,N,0.17,2001
112107,002070,374.2,377.1,N,0.05,2001
112108,002070,377.1,378.412,N,0.23,2001
112101,002070,360.572,360.856,N,0.06,2001
112116,002073,2.751,3.294,N,0.1,2001
112115,002073,2.27,2.751,N,0.08,2001
112100,002070,360.343,360.572,N,0.11,2001
112134,002075,346.531,346.756,N,0.11,2001
112121,002075,321.615,322.139,N,0.28,2001
112130,002075,338.696,339.265,N,0.14,2001
112122,002075,322.139,322.431,N,0.18,2001
112136,002075,346.8,347.15,N,0.56,2001
112123,002075,322.431,322.544,N,0.17,2001
112135,002075,346.756,346.8,N,0.11,2001
112129,002075,338.405,338.696,N,0.09,2001
112132,002075,345.971,346.261,N,0.11,2001
112120,002075,321.372,321.615,N,0.19,2001
112133,002075,346.261,346.531,N,0.12,2001
112127,002075,335.762,338.079,N,0.33,2001
112139,002130,2.913,3.702,N,0.2,2001
112131,002075,339.265,339.765,N,0.22,2001
112125,002075,334.767,335.318,N,0.39,2001
112124,002075,334.2,334.767,N,0.2,2001
112128,002075,338.079,338.405,N,0.15,2001
112137,002075,347.15,348.85,N,0.42,2001
112138,002130,0,2.913,N,0.19,2001
112126,002075,335.318,335.762,N,0.14,2001
112144,002130,10.56,10.771,N,0.11,2001
112141,002130,4.068,4.837,N,0.12,2001
112151,002140,8.252,8.405,N,0.15,2001
112158,002140,33.49,38.908,N,0.17,2001
112153,002140,10.265,16.425,N,0.06,2001
112140,002130,3.702,4.068,N,0.13,2001
112157,002140,28,33.49,N,0.16,2001
112149,002130,20.898,21.814,N,0.19,2001
112156,002140,22,28,N,0.15,2001
112143,002130,9.553,10.56,N,0.19,2001
112150,002140,0,0.41,N,0.17,2001
112152,002140,8.405,10.265,A,0.16,2001
112148,002130,19.78,20.898,N,0.16,2001
112142,002130,4.837,9.553,N,0.12,2001
112145,002130,10.771,12.298,N,0.16,2001
112155,002140,17.16,22,N,0.1,2001
112159,002140,38.908,43.5,N,0.12,2001
112154,002140,16.425,17.16,N,0.04,2001
112147,002130,19.387,19.78,N,0.08,2001
