id,segcode,bmp,emp,direction,numlanes,year
111838,002140,8.252,8.405,N,2,2006
111839,002140,8.405,10.265,A,2,2006
111840,002140,8.405,10.265,D,2,2006
111841,002140,10.265,16.425,N,3,2006
111842,002140,16.425,85.5,N,2,2006
111843,002140,85.53,130.869,N,2,2006
111844,002141,0.41,0.788,N,4,2006
111845,002141,0.788,3.58,N,2,2006
111846,002150,1.442,1.821,N,2,2006
111847,002150,1.821,9.344,N,4,2006
111848,002160,9.74,12.025,N,2,2006
111849,002160,12.025,13.18,N,3,2006
111850,002160,13.18,22.209,N,2,2006
111851,002160,22.209,23.714,N,3,2006
111852,002160,23.714,25.258,N,2,2006
111853,002160,25.258,27.725,N,4,2006
111854,002161,27.58,27.65,N,3,2006
111855,002170,0,90.785,N,2,2006
111856,002170,90.785,92.24,N,4,2006
111857,002170,93.538,95.308,N,4,2006
111858,002180,0,8.954,N,4,2006
111859,002190,0,76.004,N,2,2006
111860,002190,82.68,98.64,N,2,2006
111861,002200,0,1.214,N,4,2006
111862,002200,1.214,10.742,N,2,2006
111863,002200,10.742,12.465,N,4,2006
111864,002200,12.465,17.032,N,2,2006
111865,002200,19.51,35.1,N,2,2006
111866,002200,35.1,36.2,N,3,2006
111867,002200,36.2,43.052,N,2,2006
111868,002201,0,1.187,N,2,2006
111869,002202,17.032,19,N,2,2006
111870,002210,0,6.888,N,2,2006
111871,002210,6.888,7.835,N,4,2006
111872,002220,0,2,N,3,2006
111873,002220,2,6.3,N,2,2006
111874,002220,6.3,7.4,N,3,2006
111875,002220,7.4,17.316,N,2,2006
111876,002220,17.316,20.3,N,4,2006
111877,002220,20.3,28,N,2,2006
111878,002220,28,30,N,3,2006
111879,002220,30,41.005,N,2,2006
111880,002220,41.005,41.6,N,4,2006
111881,002220,46.549,50.135,N,4,2006
111882,002220,50.135,53.625,A,2,2006
111883,002220,50.135,53.625,D,2,2006
111884,002220,53.625,73.659,N,2,2006
111885,002220,82.6,82.83,N,4,2006
111886,002220,82.83,160.382,N,2,2006
111887,002220,244.325,350.819,N,2,2006
111888,002221,0,0.91,N,2,2006
111889,002222,0,0.391,N,2,2006
111890,002230,73.659,74.055,N,4,2006
111891,002230,74.055,110.95,N,2,2006
111892,002230,110.95,112.791,N,4,2006
111893,002230,112.791,115.526,N,2,2006
111894,002230,115.526,117.16,N,4,2006
111895,002230,117.16,119.68,N,2,2006
111896,002230,119.68,123.15,N,3,2006
111897,002230,123.15,125.94,N,2,2006
111898,002230,125.94,127.778,N,4,2006
111899,002230,127.778,128.219,N,2,2006
111900,002230,128.219,128.535,N,4,2006
111901,002230,128.535,244.325,N,2,2006
111902,002231,0,3.599,N,2,2006
111903,002240,138.6,149.992,N,2,2006
111904,002240,149.992,150.355,N,4,2006
111905,002240,150.355,165.45,N,2,2006
111906,002240,165.45,165.928,N,4,2006
111907,002240,165.95,199.27,N,2,2006
111908,002240,201.85,222.835,N,2,2006
111909,002240,222.835,224.2,N,3,2006
111910,002240,224.2,247.786,N,2,2006
111911,002240,247.786,248.808,N,4,2006
111912,002240,248.808,304.09,N,2,2006
111913,002240,304.09,305.743,N,4,2006
111914,002240,305.743,306.104,A,2,2006
111915,002240,305.743,306.104,D,2,2006
111916,002240,333.044,333.341,N,4,2006
111917,002240,333.341,333.659,A,2,2006
111918,002240,333.341,333.659,D,2,2006
111919,002240,333.659,338.44,N,4,2006
111920,002240,338.44,347.5,N,2,2006
111921,002240,347.5,348,N,4,2006
111922,002240,348,356.75,N,2,2006
111923,002240,356.75,358.3,N,3,2006
111924,002240,358.3,367.5,N,2,2006
111925,002240,367.5,368.52,N,3,2006
111926,002240,372.9,374.5,N,3,2006
111927,002240,374.5,402.5,N,2,2006
111928,002241,0,2.974,N,2,2006
111929,002250,0,2.564,N,4,2006
111930,002260,0,3.955,N,2,2006
111931,002260,3.955,4.792,N,4,2006
111932,002260,4.792,8.092,N,2,2006
111933,002270,0,1.838,N,4,2006
111934,002270,1.838,5.342,N,2,2006
111935,002270,5.342,8.403,N,3,2006
111936,002270,8.403,30.564,N,2,2006
111937,002270,37.57,45.693,N,2,2006
111938,002270,45.693,46.41,N,4,2006
111939,002270,46.41,50.83,N,2,2006
111940,002270,51.068,52.697,N,4,2006
111941,002270,52.697,56.79,N,2,2006
111942,002270,57.36,58.048,N,2,2006
111943,002279,368.52,369.95,N,3,2006
111944,002279,369.95,372.38,N,2,2006
111945,002280,0.33,3.735,A,2,2006
111946,002280,0.33,3.735,D,2,2006
111947,002280,5.12,66.916,N,2,2006
111948,002280,66.916,67.533,N,3,2006
111949,002290,0,20.448,N,2,2006
111950,002290,20.448,23.59,N,4,2006
111951,002290,23.59,24.547,A,2,2006
111952,002290,23.59,24.547,D,2,2006
111953,002290,24.547,26.423,N,2,2006
111954,002290,26.423,26.561,N,4,2006
111955,002300,0,30.676,N,2,2006
111956,002310,0,33.978,N,2,2006
111957,002311,0,0.34,N,2,2006
111958,002320,0,23.438,N,2,2006
111959,002320,37.483,68.714,N,2,2006
111960,002330,1.72,1.815,N,4,2006
111961,002330,1.815,3.28,A,2,2006
111962,002330,1.815,3.28,D,2,2006
111963,002330,3.28,15.7,N,2,2006
111964,002330,15.7,16.48,N,4,2006
111965,002330,16.48,49.208,N,2,2006
111966,002330,49.208,49.574,N,4,2006
111967,002330,49.574,52.714,N,2,2006
111968,002330,52.714,52.938,N,4,2006
111969,002331,2.04,3.3,N,2,2006
111970,002332,100,100.259,N,4,2006
111971,002332,100.259,101.87,N,2,2006
111972,002340,0,2.737,N,2,2006
111973,002350,0,9.23,N,4,2006
111974,002350,9.23,13.79,N,2,2006
111975,002350,14.69,30.07,N,2,2006
111976,002350,30.606,42.539,N,2,2006
111977,002350,77.89,78.209,A,2,2006
