id,segcode,bmp,emp,direction,roughness,year
115332,001540,234.338,237.545,N,3.2,2002
115334,001540,239.51,239.773,N,3.3,2002
115326,001540,197.63,205.978,N,3.6,2002
115325,001540,196.1,197.63,N,2.7,2002
115341,001540,271.802,272.4,N,2.5,2002
115323,001540,182.415,194.736,N,3.3,2002
115337,001540,246.035,251.069,N,3.6,2002
115330,001540,223.8,231.4,N,3.2,2002
115339,001540,254.365,255.448,N,3.7,2002
115338,001540,251.069,254.365,N,3.6,2002
115324,001540,194.736,196.1,N,3.1,2002
115342,001540,272.38,273.544,N,2.1,2002
115362,001540,338.1,343.601,N,3.1,2002
115355,001540,311.92,312.5,N,2.9,2002
115357,001540,317.42,319.88,A,3.2,2002
115356,001540,312.5,317.42,A,3.1,2002
115359,001540,326.529,328.812,N,3.6,2002
115360,001540,328.812,329.891,N,3.2,2002
115350,001540,297.1,300.309,N,3.3,2002
115353,001540,305.365,310.07,A,3.8,2002
115345,001540,277.987,279.601,N,3.7,2002
115347,001540,284.969,291.095,N,3.3,2002
115361,001540,329.891,338.1,N,3.2,2002
115358,001540,323.19,326.529,N,2.9,2002
115349,001540,291.4,297.1,N,3.5,2002
115346,001540,279.601,284.969,N,3.2,2002
115348,001540,291.095,291.4,N,3.3,2002
115352,001540,304.715,305.365,A,3,2002
115343,001540,273.735,273.901,N,3.5,2002
115344,001540,273.901,277.987,N,3.6,2002
115351,001540,300.309,304.715,N,2.7,2002
115354,001540,310.07,311.92,A,3.9,2002
115380,001540,366.473,371.599,N,3.1,2002
115376,001540,357.1,359.4,N,3.8,2002
115374,001540,354.655,355.905,N,3.4,2002
115370,001540,346.604,350.73,N,3.6,2002
115365,001540,344.745,344.767,N,3.1,2002
115377,001540,359.4,360.3,N,3.2,2002
115364,001540,344.568,344.745,N,3.1,2002
115381,001540,371.599,372.5,N,2.5,2002
115382,001540,372.5,378.54,N,3.4,2002
115379,001540,361.724,366.473,N,3.6,2002
115375,001540,355.905,357.1,N,3.6,2002
115363,001540,343.601,344.568,N,2.8,2002
115366,001540,345.48,345.566,N,1.9,2002
115371,001540,350.73,352.13,N,3.4,2002
115372,001540,352.13,353.599,N,3.6,2002
115369,001540,345.95,346.604,N,3.2,2002
115378,001540,360.3,361.724,N,2.9,2002
115368,001540,345.637,345.95,N,2.2,2002
115373,001540,353.599,354.655,N,3.6,2002
115367,001540,345.566,345.637,N,1.2,2002
115389,001540,393.8,395.45,N,3.5,2002
115402,001540,426.614,428.8,N,3.6,2002
115390,001540,395.73,396.018,N,1.8,2002
115396,001540,411,413.5,N,3.3,2002
115397,001540,413.5,414.8,N,2.6,2002
115392,001540,398.596,401.61,N,3.5,2002
115394,001540,402.128,405.739,N,3.2,2002
115391,001540,396.018,398.596,N,3.7,2002
115399,001540,415.691,417.461,N,3.2,2002
115388,001540,392.65,393.8,N,3.4,2002
115384,001540,382,389.5,N,4,2002
115387,001540,391.5,392.65,N,3.5,2002
115393,001540,401.61,402.128,N,2.9,2002
115395,001540,405.739,411,N,3,2002
115400,001540,417.461,420.67,N,3.1,2002
115385,001540,389.5,390.2,N,3.5,2002
115383,001540,378.54,382,N,3.6,2002
115398,001540,414.8,415.691,N,2.5,2002
115401,001540,423.27,426.614,N,3.1,2002
115386,001540,390.2,391.5,N,3.3,2002
115422,001540,463.742,465.3,N,3.1,2002
115406,001540,430.629,431.07,A,2.8,2002
115418,001540,452.8,454,N,3.7,2002
115421,001540,461.07,463.742,N,3.6,2002
115405,001540,429.882,430.629,N,2.5,2002
115412,001540,438.925,441,N,3.3,2002
115419,001540,454,458.58,N,3.9,2002
115414,001540,443.404,444.866,N,3.9,2002
115420,001540,458.58,461.07,N,3.4,2002
115417,001540,452,452.8,N,4,2002
115408,001540,432.786,433.796,A,3.7,2002
115404,001540,429.606,429.882,N,2.7,2002
115413,001540,441,443.404,N,3.4,2002
115415,001540,444.866,451.135,N,3.6,2002
115403,001540,428.8,429.606,N,2.5,2002
115416,001540,451.135,452,N,4,2002
115407,001540,431.07,432.786,A,3.6,2002
115409,001540,433.796,435.805,A,3.6,2002
115410,001540,435.805,436.272,A,3,2002
115411,001540,436.272,438.925,N,3.2,2002
115442,001540,486.55,491.771,N,3.8,2002
115432,001540,474.242,474.716,N,2.2,2002
115435,001540,475.43,475.731,N,3.5,2002
115429,001540,471.743,472.862,N,2.6,2002
115436,001540,475.731,476,N,2.3,2002
115428,001540,470.951,471.743,N,3.5,2002
115434,001540,475,475.43,N,3.1,2002
115437,001540,476,477.01,N,3.2,2002
115439,001540,477.38,481.56,N,3.6,2002
115433,001540,474.716,475,N,2.5,2002
115423,001540,465.3,466.1,N,3.7,2002
115440,001540,481.84,483.73,N,3.2,2002
115425,001540,467.8,468.1,N,3.2,2002
115441,001540,484.374,486.55,N,3,2002
115427,001540,469.75,470.951,N,3.6,2002
115426,001540,468.1,469.75,N,3.8,2002
115438,001540,477.01,477.38,N,2.8,2002
115431,001540,474.001,474.242,N,1.9,2002
115430,001540,472.862,474.001,N,3.2,2002
115424,001540,466.1,467.8,N,3.5,2002
115455,001540,511.08,515.518,N,3.7,2002
115452,001540,507.495,508.365,N,2.6,2002
115458,001540,519.25,522.928,N,3.2,2002
115453,001540,509.927,510.645,N,3.9,2002
115446,001540,502.734,504,N,3.4,2002
115450,001540,506.08,506.86,N,2.9,2002
115461,001540,534.715,538.562,N,2.7,2002
115456,001540,515.518,517.85,N,3.4,2002
115451,001540,506.86,507.495,A,1.6,2002
115454,001540,510.645,511.08,N,4,2002
115457,001540,517.85,518.34,N,3.4,2002
115445,001540,499.823,502.734,N,3.2,2002
115462,001541,33.345,34.23,N,3.4,2002
115444,001540,496.92,499.823,N,3.3,2002
115449,001540,505.861,506.08,N,3.2,2002
115443,001540,491.771,496.92,N,3.6,2002
115448,001540,505.017,505.861,N,3.2,2002
115459,001540,522.928,527,N,2.5,2002
115447,001540,504,505.017,N,3.5,2002
115460,001540,527,534.715,N,2.9,2002
115463,001541,81.752,83.002,N,3.6,2002
115468,001544,255.19,255.903,N,2,2002
115466,001544,254.82,254.999,N,1.8,2002
115476,001550,0,0.245,A,1.6,2002
115464,001542,0,1.15,N,3.2,2002
115465,001543,82.215,82.337,N,0.6,2002
115479,001552,323.05,323.19,N,2.7,2002
115469,001544,255.903,256.24,N,2.6,2002
115481,001553,345.349,345.56,N,1.9,2002
115472,001545,2.645,2.9,N,3.1,2002
115475,001547,0.063,0.5,N,1.4,2002
115482,001554,0,0.103,N,0.9,2002
115477,001550,0.245,0.747,N,2.2,2002
115471,001545,2.359,2.645,N,3,2002
115474,001546,311.92,312.78,N,3.1,2002
115480,001553,345.051,345.349,N,1.8,2002
115470,001545,0.1,2.359,N,3,2002
115473,001545,2.9,4.119,N,3.4,2002
115478,001551,0.245,0.83,N,2.3,2002
115467,001544,254.999,255.19,N,2.2,2002
115488,001590,5.375,6.861,N,2.6,2002
115502,001590,64.35,66.945,N,3.4,2002
115496,001590,25,25.4,N,3.3,2002
115487,001590,0.527,5.375,N,3.3,2002
115501,001590,28.515,28.725,N,2,2002
115494,001590,19.9,21.812,N,4,2002
115491,001590,16.03,17.01,N,3.4,2002
115486,001590,0,0.527,N,2.5,2002
115489,001590,6.861,12.988,N,3.2,2002
115485,001580,6.325,11.185,N,2.9,2002
115483,001554,0.103,0.229,N,0.6,2002
115484,001580,0,6.325,N,3,2002
115492,001590,17.83,19.01,N,3.3,2002
115498,001590,27.075,27.456,N,3.4,2002
115493,001590,19.39,19.9,N,3.3,2002
115495,001590,21.831,25,N,4.1,2002
115500,001590,28.4,28.515,N,2.3,2002
115490,001590,12.988,14.95,N,3.4,2002
115499,001590,27.456,28.4,N,3.1,2002
115497,001590,25.4,27.075,N,2.7,2002
115509,001610,29.74,30.29,N,2.3,2002
115507,001590,76.65,80.184,N,3.4,2002
115521,001620,8.678,19,N,3.4,2002
115512,001610,36.456,38.8,N,3.3,2002
115518,001620,0,0.45,N,2.7,2002
115514,001610,44.14,52,N,3.1,2002
115506,001590,71.251,76.65,N,3.4,2002
115513,001610,38.8,44.14,N,3,2002
115519,001620,0.45,1.295,N,3.3,2002
115504,001590,69.98,70.054,N,2.9,2002
115503,001590,66.945,69.98,N,3.7,2002
115520,001620,1.295,8.678,N,3.1,2002
115517,001611,44.6,46.18,N,2.1,2002
115516,001610,54.8,63.118,N,3.4,2002
115511,001610,31.61,36.456,N,3.3,2002
115522,001620,19,22.478,N,3.2,2002
115510,001610,30.29,31.61,N,2.9,2002
115515,001610,52.03,54.8,N,3.3,2002
115508,001591,0,0.25,N,2.3,2002
115505,001590,70.054,71.251,N,3,2002
115528,001630,0.65,6.463,N,3.3,2002
115537,001630,22.7,32.676,N,3.5,2002
115542,001640,7.916,12.131,N,2.7,2002
115539,001630,37.4,39.058,N,2.8,2002
115534,001630,14.393,18.13,N,3.5,2002
115524,001620,25.8,28.63,N,3.1,2002
115540,001640,0,7.4,N,3.6,2002
115535,001630,18.13,19.849,N,3.5,2002
115531,001630,7.29,7.72,N,3.1,2002
115532,001630,7.9,8.25,N,3.2,2002
115527,001630,0.446,0.65,N,2.4,2002
115525,001620,28.63,37.23,N,2.9,2002
115533,001630,8.25,14.393,N,3.5,2002
115541,001640,7.4,7.916,N,2.5,2002
115536,001630,19.849,22.7,N,3.4,2002
115529,001630,6.463,6.768,N,3.5,2002
115523,001620,22.478,25.8,N,3.3,2002
115538,001630,32.676,37.4,N,3.6,2002
115530,001630,6.768,7.29,N,3.3,2002
115526,001630,0,0.446,N,2,2002
115557,001660,10.92,13.569,A,3.8,2002
115554,001660,5.8,8.189,A,3.5,2002
115550,001650,9.765,13.05,N,3.8,2002
115544,001640,13.2,14.65,A,2.8,2002
115553,001660,0,5.8,A,3.7,2002
115547,001650,8.207,9.145,N,3.3,2002
115549,001650,9.66,9.765,N,3.3,2002
115543,001640,12.131,13.2,A,2.5,2002
115545,001640,14.65,15.51,N,2.1,2002
115551,001650,13.05,14.08,N,3.7,2002
115560,001660,21,25.7,A,3.2,2002
115548,001650,9.145,9.46,N,3.3,2002
115561,001660,25.7,29.21,A,3,2002
115558,001660,13.569,14.781,A,3.6,2002
115556,001660,9.785,10.92,A,3.6,2002
115555,001660,8.189,9.785,A,3.5,2002
115552,001650,14.08,14.24,N,2.7,2002
115546,001650,0,8.207,N,3.2,2002
115559,001660,20.28,20.682,A,2.3,2002
115562,001660,29.21,33,A,2.7,2002
115577,001660,68.591,73.888,A,2,2002
115578,001661,4.72,5.24,N,3,2002
115574,001660,62.337,62.983,A,2.9,2002
115573,001660,60.58,62.337,A,2.9,2002
115576,001660,68,68.591,A,1.5,2002
115569,001660,50.969,52,A,3.2,2002
115564,001660,40.391,44.1,A,3.6,2002
115580,001662,0,0.265,A,2.1,2002
115565,001660,44.1,44.888,A,3.5,2002
115581,001662,3.661,3.804,N,2.1,2002
115567,001660,45.548,49.414,A,3.3,2002
115568,001660,49.414,50.969,A,2.8,2002
115571,001660,55.239,58.461,A,3.2,2002
115575,001660,63,68,A,3.2,2002
115570,001660,52,55.239,A,3.4,2002
115579,001661,5.24,5.765,N,2.2,2002
115563,001660,33,40.391,A,3.1,2002
115566,001660,44.888,45.548,A,2.9,2002
115582,001664,0,0.255,N,2.5,2002
115572,001660,58.461,60.58,A,2.2,2002
115595,001790,67.03,68.767,N,1.9,2002
115586,001665,3.928,3.957,N,1,2002
115585,001665,3.847,3.928,N,1,2002
115594,001790,60.628,67.03,N,3.1,2002
115588,001666,0.565,1,N,1.7,2002
115600,001790,86.9,91.81,N,2.7,2002
115597,001790,69.134,75.793,N,2,2002
115590,001780,1.11,1.27,N,2.1,2002
115599,001790,82.328,86.9,N,1.8,2002
115593,001780,5.335,7.38,N,2.9,2002
115596,001790,68.767,69.134,N,2.6,2002
115601,001790,91.81,93.4,N,2.1,2002
115587,001666,0,0.565,N,1.8,2002
115592,001780,1.647,5.324,N,3.2,2002
115589,001670,60.89,62.133,N,2.3,2002
115591,001780,1.27,1.647,N,2.9,2002
115602,001790,93.4,96.16,N,2.7,2002
115583,001664,0.255,0.944,N,2.8,2002
115584,001664,0.944,1.52,N,2.8,2002
115598,001790,75.793,82.328,N,2,2002
115615,001800,25.594,29,N,3.3,2002
115614,001800,22.413,25.594,N,3.2,2002
115620,001800,58.355,59.756,N,3.9,2002
115613,001800,18,22.413,N,3.6,2002
115617,001800,39.465,48.236,N,2.8,2002
115604,001800,0,0.467,N,2.6,2002
115603,001790,96.16,96.429,N,2.2,2002
115610,001800,12.4,13.66,N,2.7,2002
115609,001800,12.275,12.4,N,3.3,2002
115622,001800,67.648,70.165,N,2.5,2002
115611,001800,13.84,16.1,N,3,2002
115605,001800,0.467,2.484,N,3.4,2002
115612,001800,16.1,17.85,N,2.8,2002
115606,001800,2.502,4.58,N,3.6,2002
115608,001800,6.349,12.275,N,3.6,2002
115621,001800,59.756,67.648,N,4.2,2002
115616,001800,39,39.465,N,1.9,2002
115619,001800,52.459,58.355,N,3.7,2002
115607,001800,4.58,6.349,N,3.5,2002
115618,001800,48.236,52.459,N,3.7,2002
115631,001800,82.8,84.331,N,3,2002
115629,001800,79,81,N,2.7,2002
115623,001800,70.055,73.2,N,3.1,2002
115634,001800,85.09,86.383,N,3.4,2002
115630,001800,81,82.8,N,3,2002
115633,001800,84.683,85.09,N,2.3,2002
115642,001800,103.24,109.362,N,2.9,2002
115639,001800,93.05,95.628,N,2.5,2002
115632,001800,84.331,84.683,N,1.6,2002
115638,001800,90.786,93.05,N,2.8,2002
115628,001800,77.9,79,N,2.4,2002
115640,001800,95.73,95.88,N,3.4,2002
115625,001800,73.4,74.5,N,2.8,2002
115624,001800,73.2,73.4,N,3,2002
115635,001800,86.963,87.06,N,2.5,2002
115637,001800,89.05,90.786,N,2.7,2002
115636,001800,87.414,89.05,N,2.8,2002
115626,001800,74.5,76,N,3.4,2002
115627,001800,76,77.9,N,3.4,2002
115641,001800,95.88,103.24,N,3.4,2002
115648,001820,1.132,3.566,N,2.9,2002
115649,001820,3.566,4.4,N,3.1,2002
115657,001820,17.897,18.67,N,2.6,2002
115662,001850,0,1.291,N,3.4,2002
115646,001820,0,0.49,N,2.7,2002
115661,001840,100,104.42,N,2.9,2002
115655,001820,13.971,17.235,N,3.3,2002
115651,001820,4.832,5.856,N,2.7,2002
115644,001810,0,2.76,N,3,2002
115658,001820,18.67,18.925,N,1.9,2002
115647,001820,0.49,1.132,N,2.3,2002
115659,001820,18.925,19.14,N,0.9,2002
115643,001800,109.362,117.68,N,2.9,2002
115650,001820,4.42,4.55,N,3.4,2002
115652,001820,5.856,7.895,N,2.5,2002
115656,001820,17.235,17.897,N,3,2002
115653,001820,7.895,11.262,N,3.2,2002
115645,001810,2.76,2.861,N,3,2002
115660,001830,0,5.51,N,3.8,2002
115654,001820,11.262,13.971,N,3.4,2002
115665,001850,4.332,5.45,N,3.7,2002
115666,001850,5.45,9.888,N,3.7,2002
115680,001870,1.797,1.917,N,0.9,2002
115676,001870,0.307,0.726,N,3.2,2002
115678,001870,1.334,1.609,N,2.4,2002
115673,001860,3.63,7.3,N,3.1,2002
115663,001850,1.291,2.25,N,3.4,2002
115664,001850,2.25,4.332,N,3.6,2002
115670,001850,21.605,25.83,N,2.7,2002
115679,001870,1.609,1.797,N,2.2,2002
115674,001860,7.3,13.522,N,2.9,2002
115672,001860,0,3.63,N,3.1,2002
115668,001850,17.157,20.286,N,3.7,2002
115677,001870,0.726,1.334,N,2.8,2002
115681,001870,2.145,2.235,N,2,2002
115667,001850,9.888,17.157,N,3.4,2002
115669,001850,20.286,21.605,N,2.4,2002
115671,001850,25.83,35.055,N,3.4,2002
115675,001870,0,0.307,N,2.9,2002
115682,001870,2.235,2.429,N,2,2002
115688,001870,10.63,14.255,N,3.9,2002
115702,001890,0.186,0.28,N,1.4,2002
115697,001870,43.7,48.685,N,3,2002
115685,001870,3.28,4.414,N,3.4,2002
115694,001870,26.317,36.31,N,3.7,2002
115689,001870,14.255,14.273,N,3.9,2002
115699,001880,0,2.723,N,3.5,2002
115700,001880,2.723,11.686,N,3.7,2002
115686,001870,4.414,5.05,N,3.3,2002
115701,001890,0,0.186,N,2.6,2002
115684,001870,2.73,3.28,N,3.1,2002
115683,001870,2.429,2.73,N,3.1,2002
115693,001870,25.796,26.317,N,3.6,2002
115692,001870,17.52,25.796,N,3.6,2002
115695,001870,36.27,43,N,3.5,2002
115690,001870,14.273,14.572,N,3.3,2002
115696,001870,43.11,43.7,N,3.6,2002
115698,001870,48.685,53.589,N,2.9,2002
115691,001870,14.572,17.44,N,3.5,2002
115687,001870,5.05,10.63,N,3.6,2002
115704,001890,0.505,2.185,N,2.9,2002
115710,001902,0.186,0.275,N,1.5,2002
115711,001902,0.275,0.381,N,0.8,2002
115706,001900,1.768,2.403,N,2.5,2002
115719,001910,23.44,23.94,N,3.3,2002
115703,001890,0.28,0.505,N,2.3,2002
115707,001900,2.403,2.831,N,3.1,2002
115714,001910,15.541,19.06,N,3.1,2002
115708,001900,2.831,3.14,N,3.5,2002
115712,001910,10.13,11.107,N,3.2,2002
115716,001910,19.36,20.2,N,3.4,2002
115722,001910,28.805,33.83,N,3.4,2002
115720,001910,23.94,26.938,N,3.4,2002
115713,001910,11.107,15.541,N,3.4,2002
115718,001910,21.14,23.44,N,3.4,2002
115717,001910,20.2,21.14,N,3.2,2002
115721,001910,26.938,28.805,N,3.2,2002
115715,001910,19.06,19.36,N,3.2,2002
115705,001900,1.491,1.768,N,2.3,2002
115709,001901,2.831,3.29,N,3.6,2002
115733,001910,50.6,51.568,N,3.3,2002
115723,001910,33.83,34.7,N,3.6,2002
115726,001910,38.133,39.73,N,3.3,2002
115742,001910,73.472,81.673,N,3.9,2002
115728,001910,40.663,42.5,N,3.5,2002
115734,001910,51.568,60.942,N,3.2,2002
115735,001910,60.942,65.871,N,3.2,2002
115731,001910,43.963,49.826,N,3.5,2002
115730,001910,43.225,43.963,N,3.2,2002
115739,001910,66.789,66.946,N,2.3,2002
115725,001910,35.004,38.133,N,3.2,2002
115729,001910,42.5,43.225,N,3.2,2002
115738,001910,66.615,66.789,N,2.5,2002
115736,001910,65.871,66.22,N,3.1,2002
115727,001910,39.73,40.663,N,3.4,2002
115724,001910,34.7,34.959,N,3,2002
115732,001910,49.826,50.6,N,3.5,2002
115737,001910,66.22,66.615,N,3.2,2002
115740,001910,66.975,70.1,N,2.9,2002
115741,001910,70.1,73.472,N,3.7,2002
115757,001910,169.74,172.21,N,3.4,2002
115749,001910,117.61,121.307,N,3.8,2002
115744,001910,87.605,90.04,N,3,2002
115746,001910,96.87,103.932,N,2.8,2002
115759,001920,36.783,40.146,N,2.7,2002
115761,001920,49.28,49.455,N,1,2002
115758,001910,172.21,174.415,N,3.3,2002
115750,001910,121.307,128.23,N,3.4,2002
115747,001910,103.932,111.433,N,2.9,2002
115748,001910,111.433,117.61,N,3.5,2002
115751,001910,128.23,136.346,N,3.1,2002
115745,001910,90.066,96.87,N,2.9,2002
115743,001910,81.673,87.605,N,3.2,2002
115754,001910,151.4,155.775,N,3.3,2002
115752,001910,136.346,144.745,N,3.1,2002
115762,001920,49.455,49.952,N,1.6,2002
115756,001910,161.78,169.74,N,3.3,2002
115753,001910,144.745,151.4,N,3,2002
115760,001920,40.146,48.87,N,2.5,2002
115755,001910,155.775,161.78,N,3.3,2002
115767,001930,2.75,4.1,N,3.4,2002
115778,001930,35.164,42.54,N,2.7,2002
115777,001930,34.177,35.164,N,3.6,2002
115782,001940,13.618,15.117,N,3.8,2002
115781,001940,6.453,13.618,N,3.7,2002
115770,001930,7.9,12.794,N,3.3,2002
115775,001930,29.334,29.54,N,3.2,2002
115776,001930,29.54,34.118,N,3.4,2002
115766,001930,0,2.75,N,3.1,2002
115768,001930,4.1,6.444,N,2.9,2002
115773,001930,18.678,23.143,N,3.5,2002
115769,001930,6.444,7.9,N,3.4,2002
115779,001940,0.02,0.308,N,3.3,2002
115780,001940,0.308,6.453,N,3.7,2002
115763,001920,49.952,50.886,N,2.7,2002
115771,001930,12.794,17.667,N,3.7,2002
115765,001920,53.016,53.346,N,3,2002
115772,001930,17.667,18.678,N,3.2,2002
115764,001920,50.886,53.016,N,3,2002
115774,001930,23.143,29.334,N,3.1,2002
115796,001950,3.786,5.573,N,2.6,2002
115792,001940,30.819,30.952,N,2.1,2002
115789,001940,23.788,26.925,N,1.4,2002
115786,001940,18.036,19.9,N,2.8,2002
115788,001940,21.05,23.788,N,2.5,2002
115802,001950,20.563,22.199,N,2.8,2002
115794,001950,0,0.456,N,2.5,2002
115784,001940,15.348,15.886,N,1.8,2002
115783,001940,15.117,15.348,N,3,2002
115793,001940,30.952,31.077,N,1.9,2002
115787,001940,19.9,21.05,N,2.8,2002
115800,001950,8.78,13.748,N,3.1,2002
115801,001950,13.748,20.563,N,2.8,2002
115799,001950,8,8.78,N,2.5,2002
115791,001940,30.357,30.819,N,3,2002
115785,001940,15.886,18.036,N,2.8,2002
115795,001950,0.456,3.786,N,3,2002
115798,001950,7.086,8,N,2.6,2002
115797,001950,5.573,7.086,N,2.5,2002
115790,001940,26.925,30.357,N,2.2,2002
115807,001960,0.778,1.12,N,2.5,2002
115805,001960,0,0.323,N,2.3,2002
115816,001960,25.512,25.84,N,2.3,2002
115811,001960,15.102,22.096,N,2.7,2002
115814,001960,25.406,25.493,N,2.8,2002
115822,001970,23.015,30.052,N,2.8,2002
115808,001960,1.12,6.605,N,2.7,2002
115806,001960,0.323,0.778,N,2.4,2002
115803,001950,22.199,22.813,N,3.1,2002
115815,001960,25.493,25.512,N,2.4,2002
115817,001960,25.84,26.39,N,2.5,2002
115809,001960,6.605,11.249,N,3.1,2002
115818,001961,0.03,0.824,N,2.9,2002
115804,001950,22.813,23.065,N,3.1,2002
115819,001970,0,8.7,N,3.6,2002
115813,001960,22.473,25.406,N,2.8,2002
115810,001960,11.249,15.102,N,2.9,2002
115820,001970,8.7,16.782,N,2.6,2002
115821,001970,16.782,23.015,N,3.1,2002
115812,001960,22.096,22.473,N,2.4,2002
115825,001970,41.025,46.69,N,3.2,2002
115827,001970,48.96,49.515,N,3.1,2002
115831,001980,13.32,21.365,N,3.5,2002
115826,001970,46.75,48.96,N,3,2002
115837,001990,2.289,2.65,N,2.4,2002
115840,001990,6.37,11.621,N,3.1,2002
115839,001990,3.838,6.37,N,2.3,2002
115834,001980,28.501,28.79,N,2.2,2002
115832,001980,21.365,28.2,N,3.4,2002
115828,001980,0.06,6.02,N,3.1,2002
115836,001990,1.648,2.289,N,3.4,2002
115830,001980,7.08,13.32,N,3.4,2002
115824,001970,35.607,41.025,N,3.3,2002
115835,001990,0,1.648,N,3.5,2002
115823,001970,30.052,35.607,N,3.4,2002
115838,001990,2.65,3.838,N,2.4,2002
115829,001980,6.02,7.08,N,2.8,2002
115833,001980,28.2,28.501,N,2.1,2002
115842,001990,15.117,15.818,N,3.1,2002
115841,001990,11.621,15.117,N,3.1,2002
115854,001990,66.7,72.505,N,3.2,2002
115850,001990,53.99,56.488,N,3.7,2002
115857,001990,82.06,84.389,N,3.4,2002
116186,002130,0,2.913,N,3.3,2002
115853,001990,64.656,66.7,N,3.3,2002
115855,001990,72.505,80.699,N,3.4,2002
115860,001990,94.85,97.3,N,3.1,2002
115858,001990,84.389,91.1,N,3.4,2002
115851,001990,56.488,57.179,N,3.3,2002
115861,001990,97.3,101.89,N,2.6,2002
115845,001990,18.529,19.308,A,3.3,2002
115856,001990,80.699,82,N,3.4,2002
115859,001990,91.1,94.85,N,3.4,2002
115844,001990,18.148,18.529,N,1.9,2002
115849,001990,51.672,53.99,N,3.9,2002
115847,001990,47.46,50.2,N,3.5,2002
115862,001990,101.89,106.9,N,2.8,2002
115852,001990,63.27,64.656,N,3.3,2002
115843,001990,15.818,16.18,N,3.2,2002
115848,001990,50.2,51.672,N,3.3,2002
115846,001990,47.303,47.46,N,3.7,2002
115882,001990,153.425,156.052,N,3.4,2002
115869,001990,122.9,126,N,3.6,2002
115875,001990,143.921,144.117,N,2.1,2002
115872,001990,131.399,142.796,N,3.3,2002
115868,001990,116,122.9,N,3.6,2002
115873,001990,142.796,142.974,N,3.4,2002
115870,001990,126,130.056,N,3.7,2002
115864,001990,108,113.8,N,3.8,2002
115865,001990,113.8,115.106,N,2.6,2002
115881,001990,149.997,153.425,N,3.4,2002
115880,001990,147.307,149.997,N,3.5,2002
115878,001990,145.647,147.021,N,3.3,2002
115879,001990,147.021,147.307,N,3.6,2002
115876,001990,144.117,145.57,N,2.4,2002
115874,001990,142.974,143.921,N,2.4,2002
115863,001990,106.9,108,N,3.3,2002
115871,001990,130.056,131.399,N,3.3,2002
115866,001990,115.106,115.471,N,3,2002
115877,001990,145.57,145.647,N,3.7,2002
115867,001990,115.471,116,N,2.8,2002
115899,002010,4.48,5.67,N,2.8,2002
115888,002005,13.325,16.65,N,3.8,2002
115902,002010,14.419,18.041,N,3.4,2002
115896,002010,2.039,2.327,N,3.2,2002
115886,002005,12.325,13.075,N,3.2,2002
115893,002010,0.233,1.2,N,2.9,2002
115894,002010,1.2,1.664,N,2.3,2002
115885,002005,12,12.325,N,3.5,2002
115892,002010,0,0.233,N,1.7,2002
115898,002010,3.94,4.48,N,2.5,2002
115890,002005,17.86,17.994,N,2.4,2002
115883,002000,67.86,68.026,N,4,2002
115900,002010,5.67,11.337,N,2.8,2002
115889,002005,16.65,17.86,N,3.6,2002
115897,002010,2.327,3.94,N,2.3,2002
115891,002005,17.994,18.004,N,0.3,2002
115895,002010,1.664,2.039,N,2.6,2002
115901,002010,11.337,14.419,N,3.1,2002
115887,002005,13.075,13.325,N,3.5,2002
115884,002005,11.233,11.98,N,3.1,2002
115908,002010,33.662,35.09,N,3.3,2002
115903,002010,18.041,26,N,3.6,2002
115904,002010,26,30.422,N,3.5,2002
115922,002040,26.86,27.925,N,2.9,2002
115914,002010,54.04,54.126,N,1.9,2002
115921,002040,26.516,26.86,N,2.4,2002
115918,002040,22.548,25.904,N,3,2002
115905,002010,30.422,30.653,N,2.8,2002
115913,002010,49.534,54.04,N,3.3,2002
115909,002010,35.09,39,N,3.2,2002
