id,segcode,bmp,emp,dir,cracking,year
78536,002070,377.1,378.412,N,4.8,2008
78535,002070,374.2,377.1,N,2.5,2008
78546,002070,402.27,406.3,N,4.5,2008
78540,002070,383.74,385.74,N,4.5,2008
78543,002070,390.7,394.7,N,4.5,2008
78531,002070,363.5,364.957,N,4.8,2008
78534,002070,369,374.2,N,2.7,2008
78549,002070,50.429,50.837,D,3.2,2008
78550,002070,50.837,51.96,D,2.7,2008
78569,002070,338.165,338.332,D,1.5,2008
78554,002070,309.134,310.635,D,5,2008
78559,002070,320.088,321.092,D,5,2008
78551,002070,52.12,52.812,D,4,2008
78556,002070,312.007,317.36,D,4.8,2008
78567,002070,335.361,336.859,D,3.3,2008
78566,002070,333.435,335.361,D,3.5,2008
78560,002070,321.092,322.052,D,5,2008
78564,002070,327.64,331.427,D,2.4,2008
78565,002070,331.427,333.435,D,4.4,2008
78562,002070,325.86,326.274,D,1.8,2008
78563,002070,326.274,327.64,D,5,2008
78557,002070,317.36,318.55,D,4.8,2008
78570,002070,338.332,338.927,D,1.5,2008
78552,002070,307.695,308.709,D,3.5,2008
78568,002070,336.859,338.165,D,1.5,2008
78555,002070,310.635,312.007,D,5,2008
78561,002070,322.052,325.86,D,5,2008
78558,002070,318.55,320.088,D,5,2008
78553,002070,308.709,309.134,D,4,2008
78585,002240,333.341,333.659,D,4.8,2008
78581,002073,2.751,3.294,N,4.7,2008
78575,002070,345.357,345.833,D,1.8,2008
78572,002070,340.08,343.35,D,2.4,2008
78579,004140,1.43,1.472,N,4.5,2008
78588,002075,321.372,321.615,N,3,2008
78590,002075,322.139,322.544,N,4.5,2008
78582,002073,3.294,3.717,N,5,2008
78580,002073,2.27,2.751,N,4,2008
78571,002070,338.927,340.08,D,1.5,2008
78573,002070,343.35,344.308,D,2.2,2008
78589,002075,321.615,322.139,N,4.5,2008
78587,002075,321.092,321.372,N,3.7,2008
78584,002240,333.659,334.374,N,5,2008
78576,002070,345.833,348.082,D,1.5,2008
78583,002240,333.044,333.341,N,4.5,2008
78577,002070,349,352.938,D,5,2008
78586,002075,320.86,321.092,N,4.5,2008
78574,002070,344.308,345.357,D,1.7,2008
78578,002240,333.341,333.659,A,4.8,2008
78602,002411,3.62,3.74,D,5,2008
78603,002410,3.62,3.81,N,5,2008
78608,002240,150.355,156.144,N,4.5,2008
78605,002240,138.97,145.7,N,3.7,2008
78597,000852,100,100.139,N,5,2008
78606,002240,145.7,149.992,N,4.8,2008
78610,002240,165.45,165.913,N,4.2,2008
78596,002075,347.15,348.85,N,2,2008
78598,007352,47.28,48.51,N,4,2008
78594,002075,346.632,346.8,N,5,2008
78592,002075,345.971,346.261,N,1.9,2008
78593,002075,346.261,346.565,N,5,2008
78595,002075,346.8,347.15,N,2.3,2008
78607,002240,149.992,150.355,N,5,2008
78601,002411,3.62,3.74,A,5,2008
78591,001396,100,100.065,N,5,2008
78604,002240,305.743,306.104,A,3,2008
78609,002240,156.144,165.45,N,4,2008
78599,007352,48.51,49.594,N,5,2008
78600,002710,4.709,4.847,N,4.7,2008
78611,002240,272,276.525,N,2.7,2008
78629,002240,358.3,361.6,N,5,2008
78619,002240,334.374,334.91,N,4.9,2008
78626,002240,348,352.284,N,5,2008
78628,002240,356.75,358.3,N,5,2008
78630,002240,361.6,362.228,N,2.9,2008
78613,002240,284.244,290.25,N,3.2,2008
78616,002240,300.715,304.09,N,5,2008
78623,002240,338.44,343.355,N,4,2008
78624,002240,343.355,347.5,N,4,2008
79543,001666,0,0.273,N,4.8,2009
78620,002240,334.91,335.364,N,2.4,2008
78621,002240,335.364,336.596,N,2.2,2008
78614,002240,290.25,294.56,N,4,2008
78618,002240,305.09,305.743,N,5,2008
78615,002240,294.56,300.715,N,4.3,2008
78612,002240,276.525,284.244,N,2.8,2008
78622,002240,336.596,338.44,N,2.4,2008
78625,002240,347.5,348,N,5,2008
78627,002240,352.284,356.75,N,5,2008
78617,002240,304.09,305.09,N,4,2008
78632,002240,367.5,368.52,N,3.2,2008
78647,002241,1.996,2.974,N,5,2008
78648,002040,334.006,334.767,A,3.5,2008
78631,002240,362.228,367.5,N,2.4,2008
78637,002240,375,376.95,N,3,2008
78644,002240,397.538,402.5,N,5,2008
78645,002240,305.743,306.104,D,3,2008
78643,002240,395,397.538,N,5,2008
78646,002241,0,1.996,N,5,2008
78636,002240,374.5,374.94,N,3,2008
78642,002240,391.793,395,N,5,2008
78650,002040,335.391,335.778,A,4,2008
78640,002240,386.97,389.2,N,5,2008
78634,002279,369.95,372.38,N,2.4,2008
78633,002279,368.52,369.95,N,2.2,2008
78635,002240,372.9,374.5,N,2.4,2008
78649,002040,334.767,335.391,A,3.5,2008
78641,002240,389.2,391.793,N,5,2008
78639,002240,381.419,386.97,N,5,2008
78638,002240,376.95,381.419,N,5,2008
78666,002040,185.419,191.206,N,5,2008
78668,002040,192.243,193.3,N,3.7,2008
78656,002040,26.516,26.86,N,1.9,2008
78654,002040,25.904,26.207,N,2.1,2008
78658,002040,27.925,31.175,N,2.9,2008
78653,002040,22.548,25.904,N,5,2008
78657,002040,26.86,27.925,N,3.7,2008
78665,002040,184.17,185.419,N,5,2008
78661,002040,176.296,177.528,N,2.4,2008
78670,002040,196.296,200.819,N,4.2,2008
78659,002040,172.595,174.89,N,3.2,2008
78655,002040,26.207,26.516,N,2,2008
78669,002040,193.3,196.296,N,4.1,2008
78663,002040,180.65,181.252,N,3.6,2008
78662,002040,177.528,180.65,N,4.4,2008
78667,002040,191.206,192.243,N,2.5,2008
78660,002040,174.89,176.296,N,2.4,2008
78651,002040,0,0.61,N,2.4,2008
78664,002040,181.252,184.17,N,4.8,2008
78652,002040,21.53,22.548,N,5,2008
78673,002040,204.678,210.075,N,5,2008
78684,002040,220.625,223.514,N,5,2008
78675,002040,210.615,211.457,N,5,2008
78687,002040,224.469,227.254,N,4.8,2008
78676,002040,211.457,212.078,N,5,2008
78678,002040,217.186,217.286,N,5,2008
78680,002040,218.166,218.533,N,4.5,2008
78688,002040,227.254,227.768,N,2,2008
78686,002040,223.895,224.469,N,5,2008
78677,002040,216.899,216.925,N,5,2008
78674,002040,210.075,210.615,N,5,2008
78679,002040,217.286,218.166,N,4.3,2008
78681,002040,218.533,218.639,N,5,2008
78689,002040,227.768,231.128,N,5,2008
78671,002040,200.819,202.439,N,5,2008
78685,002040,223.514,223.895,N,4,2008
78690,002040,231.128,233.869,N,5,2008
78682,002040,218.639,219.638,N,4,2008
78683,002040,219.638,220.625,N,5,2008
78672,002040,202.439,204.678,N,4.8,2008
78709,002040,365.268,369.5,N,5,2008
78704,002040,332.313,333.17,N,3.5,2008
78703,002040,331.681,332.313,N,4.7,2008
78698,002040,249.377,252.356,N,3.3,2008
78708,002040,360.704,365.268,N,4,2008
78706,002040,333.665,334.006,N,3.5,2008
78700,002040,255.377,256.4,N,3,2008
78691,002040,233.869,235.883,N,5,2008
78699,002040,252.356,255.377,N,3.3,2008
78702,002040,330.82,331.681,N,4.8,2008
78695,002040,241.798,243.647,N,1.9,2008
78701,002040,256.4,257.481,N,5,2008
78697,002040,244.65,249.377,N,1.9,2008
78692,002040,235.883,237.543,N,2,2008
78694,002040,239.954,241.798,N,1.9,2008
78693,002040,237.543,239.954,N,4.1,2008
78710,002040,369.5,371.497,N,4.5,2008
78705,002040,333.17,333.665,N,3.5,2008
78696,002040,243.647,244.65,N,5,2008
78707,002040,359.493,360.704,N,4.5,2008
78720,002040,406.786,413,N,4,2008
78712,002040,373.353,375.827,N,4.7,2008
78724,002040,424.5,430,N,4.8,2008
78718,002040,405.496,406.48,N,3.9,2008
78713,002040,375.827,378.39,N,3.9,2008
78716,002040,404.366,405.05,N,3.8,2008
78730,002040,449.32,453.7,N,2.4,2008
78729,002040,447.277,449.32,N,2.4,2008
78715,002040,399.026,404.366,N,5,2008
78727,002040,435.281,441.648,N,4.5,2008
78721,002040,413,414.7,N,4,2008
78723,002040,421.7,424.5,N,3.9,2008
78717,002040,405.05,405.496,N,2.9,2008
78711,002040,371.497,373.353,N,4.8,2008
78722,002040,414.7,421.7,N,4.5,2008
78725,002040,430,434.137,N,3,2008
78719,002040,406.48,406.786,N,4.3,2008
78728,002040,441.648,447.277,N,2.5,2008
78714,002040,378.39,387.02,N,4.8,2008
78726,002040,434.137,435.281,N,2.4,2008
78744,002380,15.65,16.238,N,2.8,2008
78736,002047,0.301,0.446,N,1.9,2008
78738,002043,217.594,217.948,N,4,2008
78746,002380,17,19.75,N,4.1,2008
78750,002380,25.623,25.984,N,5,2008
78739,002043,217.948,218.298,N,4,2008
78732,002040,334.006,334.767,D,3.5,2008
78737,002043,217.282,217.594,N,4,2008
78742,002380,6.938,11.685,N,3.9,2008
78733,002040,334.767,335.391,D,3.5,2008
78745,002380,16.238,17,N,4,2008
78748,002380,25.018,25.294,N,5,2008
78749,002380,25.294,25.623,N,5,2008
78731,002040,453.7,455.481,N,2.9,2008
78747,002380,19.75,25.018,N,5,2008
78741,002380,0,6.938,N,4.6,2008
78735,002047,0,0.3,N,3,2008
78734,002040,335.391,335.778,D,4,2008
78743,002380,11.685,15.65,N,3.9,2008
78740,002043,218.298,218.674,N,4.5,2008
78767,001380,2.596,4.526,N,5,2008
78762,002380,43.42,44.24,N,5,2008
78759,016002,40.92,41.4,N,5,2008
78753,002380,27.17,29.693,N,2.5,2008
78764,002350,0,6.946,N,4.8,2008
78761,016002,42.91,43.42,N,4.8,2008
78755,002380,31.12,34,N,4.5,2008
78760,002380,41.58,42.91,N,5,2008
78751,002380,26.28,26.5,N,5,2008
78754,002380,29.693,31.12,N,5,2008
78757,002380,37.965,40.2,N,4.5,2008
78769,002350,7.807,8.03,N,4.5,2008
78765,001380,2.323,2.483,N,5,2008
78766,001380,2.483,2.596,N,5,2008
78770,002350,8.03,9.215,N,2.7,2008
78758,002380,40.2,40.92,N,5,2008
78763,002350,77.89,78.209,A,2.2,2008
78752,002380,26.5,27.17,N,4.8,2008
78768,002350,6.946,7.807,N,5,2008
78756,002380,34,37.655,N,4.3,2008
78786,002350,81.02,81.58,N,5,2008
78785,002350,80.141,81.02,N,2.3,2008
78771,002350,9.215,10.411,N,2.4,2008
78790,002350,89,95,N,5,2008
78777,016377,30.078,30.642,N,4,2008
78780,002350,37.61,41.709,N,2.3,2008
78774,002350,14.746,21.828,N,2.5,2008
78789,002350,87.858,89,N,5,2008
78773,015993,13.782,14.652,N,5,2008
78775,002350,21.828,29.697,N,4,2008
78781,002350,41.709,42.539,N,2.4,2008
78782,002350,78.209,78.762,N,4.5,2008
78783,002350,78.762,79.36,N,4,2008
78778,002350,30.642,34.22,N,5,2008
78772,002350,10.411,13.782,N,2.8,2008
78787,002350,81.58,83.577,N,5,2008
78779,002350,34.22,37.61,N,4.8,2008
78784,002350,79.36,80.141,N,2.2,2008
78788,002350,83.577,87.858,N,5,2008
78776,002350,29.697,30.078,N,3.1,2008
78793,002350,101.064,101.652,N,2,2008
78791,002350,95,97.024,N,5,2008
78805,002350,118.25,118.696,N,5,2008
78802,002350,117.1,117.561,N,3.4,2008
78808,002350,119.132,120.561,N,3.5,2008
78798,002350,107.289,111.9,N,5,2008
78794,002350,101.652,101.836,N,3.5,2008
78792,002350,100.7,101.064,N,2.4,2008
78801,002350,113.3,117.1,N,5,2008
78809,002350,120.561,122.866,N,2.4,2008
78797,002350,104.266,107.289,N,4.5,2008
78806,002350,118.696,118.99,N,5,2008
78795,002350,101.836,102.45,N,2.6,2008
78807,002350,118.99,119.132,N,5,2008
78796,002350,102.45,104.266,N,4.5,2008
78804,002350,117.998,118.25,N,3.5,2008
78810,002350,77.89,78.209,D,2.2,2008
78800,002350,112.3,113.3,N,5,2008
78803,002350,117.561,117.998,N,2.8,2008
78799,002350,111.9,112.3,N,5,2008
78822,002220,29.933,32.486,N,5,2008
78819,002220,20.251,26.094,N,4,2008
78823,002220,32.486,34.734,N,5,2008
78812,002220,52.682,53.625,A,2.4,2008
78829,002220,58.731,65.83,N,2.4,2008
78814,002220,1.987,6.271,N,2.3,2008
78826,017876,41.498,41.499,N,4.8,2008
78827,002220,49.455,50.135,N,2.9,2008
78820,002220,26.094,27.938,N,4.5,2008
78817,002220,13.129,17.277,N,2.1,2008
78818,002220,17.277,20.251,N,3.5,2008
78815,002220,6.271,7.378,N,2.3,2008
78821,002220,27.938,29.933,N,4.3,2008
78811,002220,50.135,52.682,A,5,2008
78830,002220,65.83,67.591,N,4,2008
78825,002220,40.994,41.498,N,5,2008
78828,002220,53.625,58.731,N,4.5,2008
78813,002220,0,1.987,N,2.3,2008
78824,002220,34.734,40.994,N,4.8,2008
78816,002220,7.378,13.129,N,2.4,2008
78835,002220,83.055,90.7,N,3,2008
78845,002220,112.091,113.497,N,2.9,2008
78842,002220,109.1,109.485,N,5,2008
78846,002220,113.497,115.534,N,2.3,2008
78848,002220,121.958,129.18,N,5,2008
78834,002220,82.83,83.055,N,3.9,2008
78850,002220,131.267,137,N,4,2008
78836,002220,90.7,95.33,N,5,2008
78839,002220,102.1,108.479,N,5,2008
78831,002220,67.591,73.184,N,4.4,2008
78844,002220,111.7,112.091,N,2.3,2008
78843,002220,109.485,111.7,N,3.7,2008
78841,002220,108.837,109.1,N,5,2008
78833,002220,82.6,82.83,N,4.5,2008
78838,002220,96.332,102.1,N,5,2008
78847,002220,115.534,121.958,N,5,2008
78837,002220,95.33,96.332,N,5,2008
78832,002220,73.184,73.659,N,4.8,2008
78840,002220,108.479,108.837,N,5,2008
78849,002220,129.18,131.267,N,5,2008
78851,002220,137,140.762,N,4.8,2008
78853,002220,148.58,150,N,5,2008
78856,002220,159.562,160.382,N,5,2008
78858,002240,166.568,175.2,N,2.4,2008
78866,007356,199.27,201.684,N,3.3,2008
78868,002240,204.08,205.2,N,2.4,2008
78864,002240,194.866,196.008,N,5,2008
78855,002220,153.437,159.562,N,5,2008
78852,002220,140.762,148.58,N,5,2008
78865,002240,196.008,199.27,N,3.3,2008
78870,002240,208.771,216,N,3.1,2008
78859,002240,175.2,177.79,N,2.4,2008
78857,002240,165.95,166.568,N,2.4,2008
78869,002240,205.2,208.771,N,2.8,2008
78867,002240,201.85,204.08,N,2.4,2008
78860,002240,177.79,178.9,N,4.8,2008
78854,002220,150,153.437,N,5,2008
78861,002240,178.9,182.66,N,2.5,2008
78862,002240,182.66,188.6,N,1.5,2008
78863,002240,188.6,194.866,N,5,2008
78885,002220,268.663,269.639,N,4.8,2008
78884,002220,263.851,268.663,N,5,2008
78874,002240,226.327,229.182,N,5,2008
78877,002220,244.325,251,N,5,2008
78886,002220,269.639,273.3,N,2.4,2008
78890,002220,286,292.421,N,4,2008
78889,002220,280.821,286,N,3,2008
78882,002220,256.464,257.196,N,1.5,2008
78871,002240,216,222.835,N,4.5,2008
78878,002240,247.532,247.786,N,4.5,2008
78883,002220,257.196,263.851,N,4.8,2008
78873,002240,224.2,226.286,N,5,2008
78879,002240,247.786,248.277,N,4.8,2008
78881,002220,251,256.464,N,5,2008
78872,002240,222.835,224.2,N,4,2008
78888,002220,275,280.821,N,2.3,2008
78887,002220,273.3,275,N,2.4,2008
78876,002240,233,247.532,N,5,2008
78880,002240,248.277,248.555,N,4.8,2008
78875,002240,229.182,233,N,5,2008
78892,002220,299,304.251,N,4.5,2008
78894,002220,304.675,304.938,N,4.5,2008
78903,002220,337,341.1,N,4.5,2008
78897,002220,305.819,310,N,4.5,2008
78905,002220,347.837,350.819,N,4.8,2008
78910,002220,47.425,47.75,N,5,2008
78893,002220,304.251,304.675,N,4.8,2008
78896,002220,305.38,305.819,N,4.5,2008
78901,002220,326,331.792,N,5,2008
78902,002220,331.792,337,N,5,2008
78904,002220,341.1,347.837,N,4.3,2008
78907,002220,52.682,53.625,D,2.4,2008
78895,002220,304.938,305.38,N,4.5,2008
78891,002220,292.421,299,N,3.2,2008
78900,002220,320.987,326,N,5,2008
78898,002220,310,316,N,5,2008
78899,002220,316,320.987,N,5,2008
78906,002220,50.135,52.682,D,5,2008
78908,002220,46.549,47.345,N,3.5,2008
78909,002220,47.345,47.425,N,2.4,2008
78914,002040,213.048,215.32,N,5,2008
78912,002220,48.62,49.455,N,4,2008
78913,002040,212.079,213.048,N,5,2008
78917,002040,216.403,216.899,N,3.8,2008
78920,002540,0,1.022,N,0,2008
78924,001540,304.715,305.365,A,5,2008
78921,002221,0,0.91,N,3,2008
78916,002040,215.606,216.403,N,3.5,2008
78911,002220,47.75,48.62,N,4.2,2008
78919,002222,0,0.391,N,4,2008
78922,001540,65.696,66.04,A,2.4,2008
78925,001540,305.365,310.07,A,5,2008
78918,002043,217.199,217.282,N,3.2,2008
78915,002040,215.32,215.606,N,4.6,2008
78928,001540,317.42,319.88,A,2.4,2008
78930,001539,326.617,329.854,A,4.9,2008
78927,001540,312.5,317.42,A,5,2008
78926,001540,310.07,311.92,A,5,2008
78929,001539,323.36,326.567,A,5,2008
78923,001540,66.574,66.953,A,2.4,2008
78949,001541,33.345,34.23,N,4.8,2008
78941,001540,0,6.814,N,2.4,2008
78940,001540,506.86,507.495,A,3.7,2008
78934,001539,413.465,421.21,A,5,2008
78932,001539,408.115,412.976,A,5,2008
78943,001540,10,13.26,N,2,2008
78935,001540,430.629,431.07,A,3.5,2008
78944,001540,13.26,16.7,N,1.7,2008
78931,001539,329.854,337.668,A,5,2008
78948,001540,29,33.345,N,1,2008
78933,001539,412.976,413.465,A,5,2008
78942,001540,6.814,10,N,2,2008
78947,001540,22.71,28.94,N,3.5,2008
78936,001540,431.07,432.786,A,4,2008
78946,001540,20.25,20.43,N,4.5,2008
78945,001540,16.7,20.25,N,1.9,2008
78950,001540,34.642,34.777,N,4.5,2008
78937,001540,432.786,433.796,A,2.6,2008
78939,001540,435.805,436.272,A,2.8,2008
78938,001540,433.796,435.805,A,2.7,2008
78963,001540,60.72,63.07,N,4.1,2008
78956,001540,46.941,47.293,N,5,2008
78957,001540,47.293,47.578,N,5,2008
78962,001540,54.58,60.72,N,5,2008
78961,001540,49.12,54.58,N,4.8,2008
78959,001540,47.969,48.63,N,5,2008
78955,001540,46.601,46.941,N,5,2008
78952,001540,38.433,39.19,N,2.4,2008
78953,001540,39.19,45.44,N,2.1,2008
78968,001540,67.142,68.02,N,2.4,2008
78967,001540,66.953,67.142,N,2.3,2008
78960,016040,48.63,49.12,N,4,2008
78964,001540,63.07,63.8,N,2.6,2008
78954,001540,45.64,46.601,N,2,2008
78969,001540,68.02,68.372,N,3.4,2008
78965,001540,64,64.937,N,3.5,2008
78966,001540,64.937,65.696,N,2.3,2008
78970,001540,68.372,68.753,N,3.2,2008
78958,001540,47.578,47.969,N,5,2008
78951,001540,34.777,38.433,N,4.8,2008
78990,001540,123.38,126.849,N,5,2008
78972,001540,70.275,71.766,N,2.4,2008
78985,001540,111.501,112.977,N,5,2008
78987,001540,113.393,113.8,N,4.8,2008
78975,001540,81.52,81.743,N,5,2008
78978,008641,87.523,91.176,N,3,2008
78971,001540,68.753,70.275,N,2.4,2008
78980,001540,95,97.29,N,4.1,2008
78973,001540,71.766,74.227,N,4,2008
78988,001540,113.8,121.198,N,3.3,2008
78976,001541,81.752,83.002,N,5,2008
78984,001540,108.992,111.501,N,5,2008
78974,001540,74.227,81.52,N,2.6,2008
78979,001540,91.176,95,N,5,2008
78986,001540,112.977,113.393,N,5,2008
78983,001540,106.107,108.992,N,5,2008
78989,001540,121.198,123.38,N,3.5,2008
78982,001540,104.8,106.107,N,5,2008
78981,001540,97.29,104.8,N,3.6,2008
78977,001540,83.872,86.606,N,5,2008
79006,001540,176.577,178.476,N,4.8,2008
78996,001540,136.08,136.413,N,4.5,2008
78998,001540,140.5,145.8,N,4.5,2008
78992,001540,128.885,130.1,N,5,2008
79000,001540,154.1,160.91,N,4.5,2008
79001,001540,160.91,168,N,5,2008
78993,001540,130.1,130.93,N,5,2008
78991,001540,126.849,128.885,N,5,2008
79002,001540,168,170.726,N,5,2008
79008,001540,181.375,182.415,N,5,2008
79003,001540,170.726,171.926,N,5,2008
79010,001540,194.736,196.1,N,5,2008
78994,001540,131.82,135.381,N,4.8,2008
79005,001540,174.12,176.577,N,2.5,2008
78997,001540,136.413,140.5,N,4,2008
79004,001540,171.926,174.12,N,2,2008
79009,001540,182.415,194.736,N,4.7,2008
78999,001540,145.8,154.1,N,4.4,2008
78995,001540,135.381,136.08,N,4.5,2008
79007,001540,178.503,181.375,N,5,2008
79015,001540,219.24,223.8,N,5,2008
79011,001540,196.1,197.63,N,3.2,2008
79030,001540,291.4,297.1,N,4.8,2008
79021,001540,239.773,240.31,N,3.5,2008
79027,008605,263.825,267.496,N,4.6,2008
79029,001540,273.735,291.4,N,5,2008
79023,001540,246.035,251.069,N,4,2008
79024,001540,251.069,254.365,N,2.4,2008
79012,001540,197.63,205.978,N,4.5,2008
79017,001540,231.4,234.338,N,2.7,2008
79026,001540,255.448,261.588,N,3,2008
79019,001540,237.545,239.539,N,5,2008
79016,001540,223.8,231.4,N,4.5,2008
79014,001540,213.514,219.2,N,3.5,2008
79013,001540,205.978,213.514,N,4.8,2008
79025,001540,254.365,255.448,N,3,2008
79022,001540,240.31,246.035,N,3.5,2008
79018,001540,234.338,237.545,N,5,2008
79020,001540,239.539,239.773,N,3.4,2008
79028,008605,267.496,273.735,N,5,2008
79033,001540,311.92,312.5,N,5,2008
79031,001540,297.1,300.309,N,3.8,2008
79035,001540,337.668,338.1,N,4.5,2008
79032,001540,300.309,304.715,N,5,2008
79034,001540,323.19,323.36,N,5,2008
79043,001540,345.566,345.637,N,2.3,2008
79039,006416,344.767,345.017,N,5,2008
79041,001553,345.349,345.56,N,2.4,2008
79046,001540,346.604,350.73,N,3.7,2008
79049,001540,353.599,354.655,N,3.1,2008
79037,001540,343.601,344.026,N,3.5,2008
79050,001540,354.655,355.905,N,3.4,2008
79042,001540,345.48,345.566,N,2.3,2008
79044,001540,345.637,345.95,N,2,2008
79048,001540,352.13,353.599,N,3.3,2008
79045,001540,345.95,346.604,N,3,2008
79040,001553,345.051,345.349,N,5,2008
79047,001540,350.73,352.13,N,5,2008
79036,001540,338.1,343.601,N,3.2,2008
79038,001540,344.026,344.767,N,5,2008
79056,001540,366.473,371.599,N,5,2008
79061,001540,382,389.5,N,5,2008
79063,001540,390.2,391.5,N,4.8,2008
79067,001540,395.73,396.018,N,4.8,2008
79066,001540,393.8,395.45,N,4,2008
79054,001540,360.3,361.724,N,5,2008
79058,001540,372.929,373.14,N,5,2008
79052,001540,357.1,359.4,N,5,2008
79065,001540,392.65,393.8,N,4.5,2008
79062,001540,389.5,390.2,N,4.5,2008
79070,001540,398.596,401.61,N,5,2008
79064,001540,391.5,392.65,N,4,2008
79069,001540,397.87,398.596,N,5,2008
79060,001540,378.54,382,N,4.9,2008
79057,001540,371.599,372.853,N,5,2008
79051,001540,355.905,357.1,N,5,2008
79068,001540,396.018,397.87,N,5,2008
79053,001540,359.4,360.3,N,5,2008
79059,001540,373.14,378.54,N,2.5,2008
79055,001540,361.724,366.473,N,5,2008
79080,001540,429.882,430.629,N,2,2008
79089,001540,454,458.58,N,4.8,2008
79071,001540,401.61,402.128,N,1.5,2008
79078,001540,428.8,429.606,N,2,2008
79074,001539,421.21,423.27,N,4,2008
79084,001540,441.405,443.404,N,4.5,2008
79075,001540,423.27,424.688,N,4,2008
79090,001540,458.58,461.07,N,5,2008
79088,001540,451.135,454,N,5,2008
79079,001540,429.606,429.882,N,2,2008
79083,001540,441,441.331,N,4.5,2008
79073,001539,405.739,406.577,N,2.4,2008
79085,001540,443.404,444.866,N,4.8,2008
79072,001540,402.128,402.454,N,2.4,2008
79082,001540,438,441,N,5,2008
79077,001540,426.5,428.8,N,3.5,2008
79086,001540,444.866,449.65,N,3,2008
79081,001540,436.272,438,N,3,2008
79076,001540,424.688,426.5,N,4,2008
79087,001540,449.65,451.135,N,3,2008
79093,001540,464.516,465.767,N,4.8,2008
79107,001540,477.01,477.38,N,2.3,2008
79092,001540,463.742,464.516,N,4.8,2008
79098,001540,471.743,472.862,N,2.5,2008
79106,001540,476,477.01,N,3.5,2008
79101,001540,474.242,474.716,N,1.5,2008
79103,001540,475,475.43,N,4.8,2008
79100,001540,474.001,474.242,N,1.9,2008
79091,001540,461.07,463.742,N,5,2008
79096,001540,467.8,469.75,N,4.7,2008
79108,001540,477.38,481.56,N,2.5,2008
79104,001540,475.43,475.731,N,4,2008
79109,016039,481.56,481.84,N,4.8,2008
79097,001540,469.75,471.743,N,4.7,2008
79110,001540,481.84,483.73,N,4.8,2008
79102,001540,474.716,475,N,5,2008
79094,001540,465.767,466.1,N,4.7,2008
79095,001540,466.1,467.8,N,5,2008
79099,001540,472.862,474.001,N,4.5,2008
79105,001540,475.731,476,N,4,2008
79124,027614,508.365,509.88,N,5,2008
79127,001540,511.08,515.518,N,5,2008
79125,001540,509.927,510.645,N,5,2008
79114,001540,491.771,496.92,N,4.8,2008
79123,001540,507.495,508.365,N,2.5,2008
79129,001540,517.85,518.34,N,5,2008
79115,001540,496.92,499.823,N,4.4,2008
79122,001540,506.195,506.86,N,2.4,2008
79120,001540,505.748,505.861,N,3.5,2008
79116,001540,499.823,502.734,N,4.3,2008
79130,016012,518.34,519.14,N,4.6,2008
79128,001540,515.518,517.85,N,4,2008
79118,001540,504,505.017,N,2.4,2008
79113,001540,486.55,491.771,N,4.6,2008
79111,016039,483.73,484.302,N,4.5,2008
79117,001540,502.734,504,N,4.5,2008
79126,001540,510.645,511.08,N,5,2008
79112,001540,484.374,486.55,N,2.4,2008
79121,001540,505.861,506.195,N,4.5,2008
79119,001540,505.017,505.748,N,2.3,2008
79136,001540,536,536.689,N,4.5,2008
79142,001540,305.365,310.07,D,5,2008
79139,001540,65.696,66.04,D,2.4,2008
79135,001540,534.715,536,N,4.5,2008
79143,001540,310.07,311.92,D,5,2008
79133,001540,525.971,527,N,5,2008
79145,001540,317.42,319.88,D,2.4,2008
79131,001540,519.25,521.862,N,3.4,2008
79146,001539,323.36,326.567,D,5,2008
79149,001539,408.115,412.976,D,5,2008
79144,001540,312.5,317.42,D,5,2008
